Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
54,53,21,53_thank_thank sir thank_thank much_sir thank,"[('thank', 0.15260880459686602), ('thank sir thank', 0.12886447108231183), ('thank much', 0.11077392368506842), ('sir thank', 0.10031769179463278), ('thank sir', 0.0971091321379909), ('much', 0.08616900026861758), ('higher heights', 0.07327792095061893), ('sister thank much', 0.07327792095061893), ('support higher', 0.07327792095061893), ('much brother thank', 0.07327792095061893)]",positive,"['thank', 'thank sir thank', 'thank much', 'sir thank', 'thank sir', 'much', 'higher heights', 'sister thank much', 'support higher', 'much brother thank ']"
55,54,19,54_children_ivd_childrensday_peace,"[('children', 0.029525666195115367), ('ivd', 0.021477411847051972), ('childrensday', 0.021477411847051972), ('peace', 0.015711937260847332), ('child', 0.01562244569631333), ('diagnostic', 0.01532738416896483), ('future', 0.014653329484149416), ('brings', 0.012891992780784903), ('every', 0.012861426220970772), ('prayers minds gods', 0.012212986825103155)]",positive,"['children', 'ivd', 'childrensday', 'peace', 'child', 'diagnostic', 'future', 'brings', 'every', 'prayers minds gods ']"
56,55,19,55_nice peaceful_nice peaceful day_day stay safe_peaceful day,"[('nice peaceful', 0.11428165307704545), ('nice peaceful day', 0.1079076794520732), ('day stay safe', 0.1079076794520732), ('peaceful day', 0.1079076794520732), ('peaceful day stay', 0.1079076794520732), ('peaceful', 0.10426136074981388), ('stay safe healthy', 0.10406635750923715), ('safe healthy', 0.09385230731862669), ('safe healthy always', 0.08695408524758343), ('healthy always', 0.08380654558983333)]",positive,"['nice peaceful', 'nice peaceful day', 'day stay safe', 'peaceful day', 'peaceful day stay', 'peaceful', 'stay safe healthy', 'safe healthy', 'safe healthy always', 'healthy always ']"
57,56,19,56_tobacco_worldnotobaccoday_worldnotobaccoday let us_worldnotobaccoday let,"[('tobacco', 0.10544362378862111), ('worldnotobaccoday', 0.048172005414244524), ('worldnotobaccoday let us', 0.027308502778499742), ('worldnotobaccoday let', 0.027308502778499742), ('let', 0.023730507740088298), ('tobacco day', 0.0225769890157322), ('world tobacco', 0.0225769890157322), ('let us', 0.022375033996037137), ('world', 0.020006709923886208), ('live', 0.019061189280512356)]",positive,"['tobacco', 'worldnotobaccoday', 'worldnotobaccoday let us', 'worldnotobaccoday let', 'let', 'tobacco day', 'world tobacco', 'let us', 'world', 'live ']"
58,57,19,57_game_nft_money_labour,"[('game', 0.03167599693644423), ('nft', 0.025070356349626254), ('money', 0.022061206946004105), ('labour', 0.019634186731946612), ('staysafe socialdistancing', 0.017052384494497374), ('profitable', 0.01636965771271319), ('business', 0.012805461045128273), ('work', 0.012302855658531092), ('gamers investors staking', 0.012009920535849657), ('game protect', 0.012009920535849657)]",positive,"['game', 'nft', 'money', 'labour', 'staysafe socialdistancing', 'profitable', 'business', 'work', 'gamers investors staking', 'game protect ']"
59,58,18,58_test kits households_management staff_complimentary_cleansing workers property,"[('test kits households', 0.09010193481892484), ('management staff', 0.09010193481892484), ('complimentary', 0.09010193481892484), ('cleansing workers property', 0.09010193481892484), ('complimentary covid19 rapid', 0.09010193481892484), ('cleansing workers', 0.09010193481892484), ('distributes complimentary covid19', 0.09010193481892484), ('workers property', 0.09010193481892484), ('property management staff', 0.09010193481892484), ('complimentary covid19', 0.09010193481892484)]",positive,"['test kits households', 'management staff', 'complimentary', 'cleansing workers property', 'complimentary covid rapid', 'cleansing workers', 'distributes complimentary covid', 'workers property', 'property management staff', 'complimentary covid ']"
60,59,17,59_superheroes_frontline_frontliners_respect,"[('superheroes', 0.03179739602926968), ('frontline', 0.02833646731646533), ('frontliners', 0.02483440005457095), ('respect', 0.023800319253495995), ('heroes', 0.02218911721271995), ('workers', 0.02033429709128067), ('covid19', 0.015658438790156406), ('us safe', 0.01526894279521249), ('services covid19', 0.01487110748703737), ('services covid19 pandemic', 0.01487110748703737)]",positive,"['superheroes', 'frontline', 'frontliners', 'respect', 'heroes', 'workers', 'covid', 'us safe', 'services covid', 'services covid pandemic ']"
61,60,17,60_good morning fabulous_morning fabulous_morning fabulous day_fabulous day happiness,"[('good morning fabulous', 0.18267470097222357), ('morning fabulous', 0.18267470097222357), ('morning fabulous day', 0.18267470097222357), ('fabulous day happiness', 0.1502713006754148), ('fabulous day', 0.14954276542351475), ('fabulous', 0.14612505751040317), ('health good morning', 0.06252200142047369), ('good health good', 0.06234961328236348), ('health good', 0.061839801936343024), ('day happiness', 0.058745196985521116)]",positive,"['good morning fabulous', 'morning fabulous', 'morning fabulous day', 'fabulous day happiness', 'fabulous day', 'fabulous', 'health good morning', 'good health good', 'health good', 'day happiness ']"
62,61,17,61_doctor protect us_doctor protect_covid19 doctor_covid19 doctor protect,"[('doctor protect us', 0.0450433065166814), ('doctor protect', 0.0450433065166814), ('covid19 doctor', 0.0450433065166814), ('covid19 doctor protect', 0.0450433065166814), ('protect us', 0.043586512277840765), ('american', 0.04051957163798787), ('protect', 0.03939591197469663), ('covid19', 0.03262174747949251), ('wow', 0.03104300006821369), ('covid19 patients', 0.030735284509468323)]",positive,"['doctor protect us', 'doctor protect', 'covid doctor', 'covid doctor protect', 'protect us', 'american', 'protect', 'covid', 'wow', 'covid patients ']"
63,62,16,62_alaikum sister wish_happiness amp success_amp success_health happiness amp,"[('alaikum sister wish', 0.03763311516487841), ('happiness amp success', 0.036755338117612016), ('amp success', 0.03556659401871806), ('health happiness amp', 0.03459556687984541), ('aspirations assalamu alaikum', 0.033252732540678676), ('really aspirations assalamu', 0.033252732540678676), ('aspirations assalamu', 0.033252732540678676), ('buddha', 0.03187657810516597), ('happiness amp', 0.03187657810516597), ('1111', 0.030481359337698334)]",positive,"['alaikum sister wish', 'happiness amp success', 'amp success', 'health happiness amp', 'aspirations assalamu alaikum', 'really aspirations assalamu', 'aspirations assalamu', 'buddha', 'happiness amp', ' ']"
64,63,16,63_nursing_admission_career_course,"[('nursing', 0.08103558672117063), ('admission', 0.033910425777325795), ('career', 0.031475893774756715), ('course', 0.029495987567944262), ('course nursing', 0.02883154165535499), ('courses career benefits', 0.02883154165535499), ('eligibility', 0.02883154165535499), ('career benefits eligibility', 0.02883154165535499), ('career benefits', 0.02883154165535499), ('benefits eligibility', 0.02883154165535499)]",positive,"['nursing', 'admission', 'career', 'course', 'course nursing', 'courses career benefits', 'eligibility', 'career benefits eligibility', 'career benefits', 'benefits eligibility ']"
65,64,16,64_eye_eye health_bangladesh_living serious eye,"[('eye', 0.1120319081233392), ('eye health', 0.05043762358412337), ('bangladesh', 0.035927220448290505), ('living serious eye', 0.02326287222633672), ('ancp bangladesh team', 0.02326287222633672), ('eye issues still', 0.02326287222633672), ('issues still', 0.02326287222633672), ('going time covid19', 0.02326287222633672), ('serious eye issues', 0.02326287222633672), ('keep vital', 0.02326287222633672)]",positive,"['eye', 'eye health', 'bangladesh', 'living serious eye', 'ancp bangladesh team', 'eye issues still', 'issues still', 'going time covid', 'serious eye issues', 'keep vital ']"
66,65,15,65_gud health immense_ur gud_receive guidance appreciation_happy always stay,"[('gud health immense', 0.02945139272244553), ('ur gud', 0.02945139272244553), ('receive guidance appreciation', 0.02945139272244553), ('happy always stay', 0.02945139272244553), ('life live', 0.02945139272244553), ('happiness happy always', 0.02945139272244553), ('guidance appreciation blessings', 0.02945139272244553), ('guidance appreciation', 0.02945139272244553), ('mahadev ji ur', 0.02945139272244553), ('success long', 0.02945139272244553)]",positive,"['gud health immense', 'ur gud', 'receive guidance appreciation', 'happy always stay', 'life live', 'happiness happy always', 'guidance appreciation blessings', 'guidance appreciation', 'mahadev ji ur', 'success long ']"
67,66,15,66_measurement_ai health_anura_anura comes,"[('measurement', 0.04012591497555897), ('ai health', 0.04012591497555897), ('anura', 0.04012591497555897), ('anura comes', 0.04012591497555897), ('anura comes singapore', 0.04012591497555897), ('roundup canadian ai', 0.04012591497555897), ('totaps', 0.04012591497555897), ('app anura', 0.04012591497555897), ('app anura comes', 0.04012591497555897), ('canadian ai health', 0.04012591497555897)]",positive,"['measurement', 'ai health', 'anura', 'anura comes', 'anura comes singapore', 'roundup canadian ai', 'totaps', 'app anura', 'app anura comes', 'canadian ai health ']"
68,67,15,67_doti_maternal_women_pregnant women,"[('doti', 0.02917090326794605), ('maternal', 0.022790647213280616), ('women', 0.021955894877295462), ('pregnant women', 0.021878177450959536), ('baby', 0.02053235720086895), ('professionals', 0.02026985639196812), ('pregnant', 0.01930782603129773), ('woman', 0.018672386860569067), ('delivery', 0.017486906915281243), ('care much needed', 0.01605135411299272)]",positive,"['doti', 'maternal', 'women', 'pregnant women', 'baby', 'professionals', 'pregnant', 'woman', 'delivery', 'care much needed ']"
