Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
20,19,21,19_xiaozhan_xiaozhan1005happybirthday_happy birthday xiao_birthday xiao,"[('xiaozhan', 0.09086393080108883), ('xiaozhan1005happybirthday', 0.08501812040428426), ('happy birthday xiao', 0.07696239650116747), ('birthday xiao', 0.07696239650116747), ('zhan', 0.07595852124499422), ('xiao', 0.07595852124499422), ('birthday xiao zhan', 0.07283367968433171), ('xiao zhan', 0.07183157006775633), ('happy birthday', 0.06004676578877621), ('xiaozhan happy', 0.059981474583701316)]",positive,"['xiaozhan', 'xiaozhanhappybirthday', 'happy birthday xiao', 'birthday xiao', 'zhan', 'xiao', 'birthday xiao zhan', 'xiao zhan', 'happy birthday', 'xiaozhan happy ']"
21,20,19,20_eye_ancp_eye health_sight,"[('eye', 0.0742414146447481), ('ancp', 0.03863534325072914), ('eye health', 0.03815115983670086), ('sight', 0.0348803031919931), ('possible support', 0.028382556496263808), ('work', 0.02815872658958533), ('possible', 0.027129124704883528), ('support', 0.026157576108477038), ('phan', 0.024987378607641948), ('ophthalmologists', 0.024987378607641948)]",positive,"['eye', 'ancp', 'eye health', 'sight', 'possible support', 'work', 'possible', 'support', 'phan', 'ophthalmologists ']"
22,21,18,21_nurses_many_idm2021_covid19 frontline,"[('nurses', 0.08472826256539256), ('many', 0.07185200940906511), ('idm2021', 0.0624707493228306), ('covid19 frontline', 0.0624707493228306), ('died pandemic', 0.0624707493228306), ('nurses died pandemic', 0.0624707493228306), ('nurses died', 0.0624707493228306), ('died', 0.06089084061285738), ('frontline', 0.05708244756855563), ('tribute eye health', 0.05223276497618699)]",positive,"['nurses', 'many', 'idm', 'covid frontline', 'died pandemic', 'nurses died pandemic', 'nurses died', 'died', 'frontline', 'tribute eye health ']"
23,22,17,22_mask_moaning_wearing_baby,"[('mask', 0.07415152898747374), ('moaning', 0.04029106723585173), ('wearing', 0.036769591550462194), ('baby', 0.032729082739699), ('wear mask', 0.03268974623642841), ('wear', 0.03009451146933111), ('dont', 0.027109858229661946), ('kdppe', 0.024996880103758227), ('care', 0.023124791113376102), ('go', 0.021144522484911523)]",positive,"['mask', 'moaning', 'wearing', 'baby', 'wear mask', 'wear', 'dont', 'kdppe', 'care', 'go ']"
24,23,17,23_amp_lord_blessed_holi,"[('amp', 0.032775375032109776), ('lord', 0.025842034654674315), ('blessed', 0.024362223570410898), ('holi', 0.023255038914238902), ('colours', 0.023255038914238902), ('appreciate', 0.022079143118050915), ('spring', 0.021744385492364425), ('bonus', 0.020673627723739454), ('grateful', 0.02023556960780428), ('missions1040', 0.018245727026609624)]",positive,"['amp', 'lord', 'blessed', 'holi', 'colours', 'appreciate', 'spring', 'bonus', 'grateful', 'missions ']"
25,24,17,24_covid19_worlds_lighting_nowempty rooms,"[('covid19', 0.035614546156823294), ('worlds', 0.03286030143418369), ('lighting', 0.029004285348340767), ('nowempty rooms', 0.029004285348340767), ('heart shapes tribute', 0.029004285348340767), ('workers battling covid19', 0.029004285348340767), ('hotels worldwide lighting', 0.029004285348340767), ('shapes', 0.029004285348340767), ('lighting nowempty rooms', 0.029004285348340767), ('essential workers battling', 0.029004285348340767)]",positive,"['covid', 'worlds', 'lighting', 'nowempty rooms', 'heart shapes tribute', 'workers battling covid', 'hotels worldwide lighting', 'shapes', 'lighting nowempty rooms', 'essential workers battling ']"
26,25,17,25_health happy24thyiboday_health happy24thyiboday happyyiboday_good health happy24thyiboday_wangyibo,"[('health happy24thyiboday', 0.05766003982324206), ('health happy24thyiboday happyyiboday', 0.05766003982324206), ('good health happy24thyiboday', 0.05766003982324206), ('wangyibo', 0.05056569466048009), ('happy24thyiboday happyyiboday', 0.04366766201653369), ('happy24thyiboday', 0.04366766201653369), ('happyyiboday', 0.04366766201653369), ('wangyibo please', 0.04323983798116295), ('wangyibo please good', 0.04323983798116295), ('bjyxcambodia wangyibo please', 0.04323983798116295)]",positive,"['health happythyiboday', 'health happythyiboday happyyiboday', 'good health happythyiboday', 'wangyibo', 'happythyiboday happyyiboday', 'happythyiboday', 'happyyiboday', 'wangyibo please', 'wangyibo please good', 'bjyxcambodia wangyibo please ']"
27,26,16,26_msdee_good afternoon_afternoon_good afternoon amp,"[('msdee', 0.15527219841647405), ('good afternoon', 0.10606809406355726), ('afternoon', 0.10507352531857328), ('good afternoon amp', 0.08843074782804755), ('afternoon amp', 0.08843074782804755), ('msdee take care', 0.08258240022100105), ('msdee take', 0.08258240022100105), ('take care safe', 0.08129004840494858), ('care safe', 0.08107170610216055), ('msdee good', 0.07096793223530187)]",positive,"['msdee', 'good afternoon', 'afternoon', 'good afternoon amp', 'afternoon amp', 'msdee take care', 'msdee take', 'take care safe', 'care safe', 'msdee good ']"
28,27,16,27_mam bunheng_bunheng_minister mam bunheng_response,"[('mam bunheng', 0.03834018232402589), ('bunheng', 0.03834018232402589), ('minister mam bunheng', 0.03834018232402589), ('response', 0.03779692994363714), ('minister mam', 0.036144680788100535), ('mam', 0.036144680788100535), ('health minister mam', 0.036144680788100535), ('health minister', 0.03554541408769089), ('vaccine', 0.031586583049568816), ('rollout time plan', 0.030244463457561425)]",positive,"['mam bunheng', 'bunheng', 'minister mam bunheng', 'response', 'minister mam', 'mam', 'health minister mam', 'health minister', 'vaccine', 'rollout time plan ']"
29,28,16,28_fight_1st november_november_together,"[('fight', 0.049465786219930225), ('1st november', 0.04714217988324352), ('november', 0.04714217988324352), ('together', 0.04396958775104908), ('fight covid19', 0.04198687023863637), ('stay', 0.04175762539148343), ('1st', 0.04090946118353692), ('world', 0.04060040038331554), ('wearamask stayhome staysafestayhealthy', 0.03361153397726027), ('health lets cycling', 0.03361153397726027)]",positive,"['fight', 'st november', 'november', 'together', 'fight covid', 'stay', 'st', 'world', 'wearamask stayhome staysafestayhealthy', 'health lets cycling ']"
30,29,15,29_partnering_amp_covid19_support,"[('partnering', 0.04865573240880758), ('amp', 0.03552877192245908), ('covid19', 0.03544332237722318), ('support', 0.03348744633667664), ('region', 0.03147564677419542), ('vaccine', 0.030067997326031857), ('million', 0.029972921739794964), ('package also', 0.027490325398839464), ('australias', 0.027490325398839464), ('partnering region', 0.027490325398839464)]",positive,"['partnering', 'amp', 'covid', 'support', 'region', 'vaccine', 'million', 'package also', 'australias', 'partnering region ']"
31,30,15,30_testing_freezers_laboratory_provincial,"[('testing', 0.049039768088870325), ('freezers', 0.03868477884106694), ('laboratory', 0.03868477884106694), ('provincial', 0.03000040843017495), ('delivered', 0.029419745177418535), ('covid19 pcr', 0.027581557782004277), ('covid19 pcr testing', 0.027581557782004277), ('pcr testing', 0.027581557782004277), ('mmv', 0.027581557782004277), ('quality management', 0.027581557782004277)]",positive,"['testing', 'freezers', 'laboratory', 'provincial', 'delivered', 'covid pcr', 'covid pcr testing', 'pcr testing', 'mmv', 'quality management ']"
32,31,15,31_pray_soon_prayers_care everything,"[('pray', 0.050853252213833404), ('soon', 0.04779150667715753), ('prayers', 0.04571291933384424), ('care everything', 0.04034870340797405), ('go well soon', 0.04034870340797405), ('take care everything', 0.04034870340797405), ('care everything go', 0.04034870340797405), ('covid19', 0.039635543303561414), ('everything go well', 0.037200025692414235), ('go well', 0.037200025692414235)]",positive,"['pray', 'soon', 'prayers', 'care everything', 'go well soon', 'take care everything', 'care everything go', 'covid', 'everything go well', 'go well ']"
33,32,14,32_mindset_power_future_need,"[('mindset', 0.036479067766795575), ('power', 0.024291497019702412), ('future', 0.023706027347802035), ('need', 0.022972808263682067), ('enough', 0.021309781945100324), ('business', 0.020368698355224042), ('environment', 0.01961800108564667), ('mental', 0.019402087204900696), ('become super', 0.017340088268221733), ('controls success income', 0.017340088268221733)]",positive,"['mindset', 'power', 'future', 'need', 'enough', 'business', 'environment', 'mental', 'become super', 'controls success income ']"
34,33,14,33_safe house_im safe house_im safe_house,"[('safe house', 0.3980614541222335), ('im safe house', 0.37322684792075433), ('im safe', 0.37322684792075433), ('house', 0.36839445629275264), ('house im', 0.32201248357829015), ('safe house im', 0.32201248357829015), ('house im safe', 0.32201248357829015), ('im', 0.2615002586212045), ('safe', 0.1772877704204956), ('scomo hes keep', 0.04612938010547649)]",positive,"['safe house', 'im safe house', 'im safe', 'house', 'house im', 'safe house im', 'house im safe', 'im', 'safe', 'scomo hes keep ']"
35,34,13,34_newborn_newborn care_excellence_center excellence,"[('newborn', 0.04887738475082771), ('newborn care', 0.04887738475082771), ('excellence', 0.04379560042138721), ('center excellence', 0.04379560042138721), ('center', 0.03697808002780809), ('vietnam', 0.028049318688770745), ('hue', 0.027490228120474462), ('center excellence breastfeeding', 0.027490228120474462), ('excellence breastfeeding', 0.027490228120474462), ('breastfeeding', 0.027490228120474462)]",positive,"['newborn', 'newborn care', 'excellence', 'center excellence', 'center', 'vietnam', 'hue', 'center excellence breastfeeding', 'excellence breastfeeding', 'breastfeeding ']"
36,35,13,35_covid19_always take_time_care ourself,"[('covid19', 0.04157261872817155), ('always take', 0.03994891713565253), ('time', 0.03131092255100552), ('care ourself', 0.031210710121741682), ('pocket', 0.031210710121741682), ('get covid19 vaccination', 0.031210710121741682), ('distance permanently', 0.031210710121741682), ('hands keep', 0.031210710121741682), ('maskwash hands', 0.031210710121741682), ('though get covid19', 0.031210710121741682)]",positive,"['covid', 'always take', 'time', 'care ourself', 'pocket', 'get covid vaccination', 'distance permanently', 'hands keep', 'maskwash hands', 'though get covid ']"
37,36,13,36_prince_london_hospital_uk,"[('prince', 0.051024241045868585), ('london', 0.039829617975945975), ('hospital', 0.036702271322115204), ('uk', 0.0344615371052845), ('royal', 0.033630950797415154), ('queen', 0.03305994831403779), ('md', 0.03153265446135752), ('elizabeth', 0.031050982483096394), ('ahmad md', 0.031043878460373972), ('ahmad', 0.028764435115512504)]",positive,"['prince', 'london', 'hospital', 'uk', 'royal', 'queen', 'md', 'elizabeth', 'ahmad md', 'ahmad ']"
38,37,13,37_ratanakkiri_covid19 plancovid19response wash_covid19 plancovid19response_plancovid19response wash,"[('ratanakkiri', 0.041735191509538166), ('covid19 plancovid19response wash', 0.041735191509538166), ('covid19 plancovid19response', 0.03968002740524185), ('plancovid19response wash', 0.03883923844078563), ('rural', 0.037407801353276086), ('plancovid19response', 0.036217336603346306), ('wash', 0.03568962184224549), ('handwashing', 0.02975644764295085), ('hand washing', 0.02975644764295085), ('washing', 0.02975644764295085)]",positive,"['ratanakkiri', 'covid plancovidresponse wash', 'covid plancovidresponse', 'plancovidresponse wash', 'rural', 'plancovidresponse', 'wash', 'handwashing', 'hand washing', 'washing ']"
39,38,13,38_enjoy lunch_lunch_enjoy_lunch sungha,"[('enjoy lunch', 0.1417340029051905), ('lunch', 0.13938410061238046), ('enjoy', 0.11061608325888923), ('lunch sungha', 0.10934051996111087), ('enjoy lunch sungha', 0.10934051996111087), ('time amp', 0.07871416265247093), ('take care safe', 0.07782769449140448), ('care safe', 0.07761865195336483), ('amp enjoy lunch', 0.07412206255687084), ('lunch sungha take', 0.07412206255687084)]",positive,"['enjoy lunch', 'lunch', 'enjoy', 'lunch sungha', 'enjoy lunch sungha', 'time amp', 'take care safe', 'care safe', 'amp enjoy lunch', 'lunch sungha take ']"
40,39,12,39_nurses day_international_international nurses day_international nurses,"[('nurses day', 0.12099155897336039), ('international', 0.10003656229697096), ('international nurses day', 0.0954435936980422), ('international nurses', 0.0954435936980422), ('nursesday', 0.0954435936980422), ('day', 0.08470247979111835), ('happy international', 0.07953632808170183), ('nurses', 0.07278296653158312), ('nursesday2022', 0.06804958108510892), ('imcwarriors nurse nursesday', 0.06804958108510892)]",positive,"['nurses day', 'international', 'international nurses day', 'international nurses', 'nursesday', 'day', 'happy international', 'nurses', 'nursesday', 'imcwarriors nurse nursesday ']"
