Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
436,435,17,435_covid19 phcommunityquarantine_phcommunityquarantine stopcovid19 teamereve_covid19 phcommunityquarantine stopcovid19_stopcovid19 teamereve,"[('covid19 phcommunityquarantine', 0.025307194207471816), ('phcommunityquarantine stopcovid19 teamereve', 0.025307194207471816), ('covid19 phcommunityquarantine stopcovid19', 0.025307194207471816), ('stopcovid19 teamereve', 0.025307194207471816), ('phcommunityquarantine stopcovid19', 0.025307194207471816), ('15th day lockdown', 0.025307194207471816), ('phcommunityquarantine', 0.025307194207471816), ('day lockdown stay', 0.025307194207471816), ('pray everyone safe', 0.025307194207471816), ('lockdown stay home', 0.025307194207471816)]",positive,"['covid phcommunityquarantine', 'phcommunityquarantine stopcovid teamereve', 'covid phcommunityquarantine stopcovid', 'stopcovid teamereve', 'phcommunityquarantine stopcovid', 'th day lockdown', 'phcommunityquarantine', 'day lockdown stay', 'pray everyone safe', 'lockdown stay home ']"
437,436,17,436_bless pampagood_po please like_god bless pampagood_pampagood vibes lang,"[('bless pampagood', 0.05916937242251545), ('po please like', 0.05916937242251545), ('god bless pampagood', 0.05916937242251545), ('pampagood vibes lang', 0.05916937242251545), ('kabila ng covid', 0.05916937242251545), ('bless pampagood vibes', 0.05916937242251545), ('like amp share', 0.05916937242251545), ('please like amp', 0.05916937242251545), ('hospital nurses thank', 0.05916937242251545), ('po sa kabila', 0.05916937242251545)]",positive,"['bless pampagood', 'po please like', 'god bless pampagood', 'pampagood vibes lang', 'kabila ng covid', 'bless pampagood vibes', 'like amp share', 'please like amp', 'hospital nurses thank', 'po sa kabila ']"
438,437,17,437_health emergency declaration_transactions effective immediately_appearance transactions_appearance transactions effective,"[('health emergency declaration', 0.025163403331293), ('transactions effective immediately', 0.025163403331293), ('appearance transactions', 0.025163403331293), ('appearance transactions effective', 0.025163403331293), ('suspendin', 0.025163403331293), ('dohs public health', 0.025163403331293), ('declaration due covid19', 0.025163403331293), ('dohs public', 0.025163403331293), ('suspendin personal', 0.025163403331293), ('declaration due', 0.025163403331293)]",positive,"['health emergency declaration', 'transactions effective immediately', 'appearance transactions', 'appearance transactions effective', 'suspendin', 'dohs public health', 'declaration due covid', 'dohs public', 'suspendin personal', 'declaration due ']"
439,438,17,438_taaleruption2020_locations_services delivered displaced_doctors nurses redcrosshealthservices,"[('taaleruption2020', 0.04466772295115828), ('locations', 0.043067868189067784), ('services delivered displaced', 0.03874735791950004), ('doctors nurses redcrosshealthservices', 0.03874735791950004), ('around 3000 evacuees', 0.03874735791950004), ('services delivered', 0.03874735791950004), ('medical unit', 0.03874735791950004), ('unit batangas', 0.03874735791950004), ('unit batangas sports', 0.03874735791950004), ('around 3000', 0.03874735791950004)]",positive,"['taaleruption', 'locations', 'services delivered displaced', 'doctors nurses redcrosshealthservices', 'around', 'evacuees', 'services delivered', 'medical unit', 'unit batangas', 'unit batangas sports', 'around', '']"
440,439,17,439_world rushing combat_combat coronavirus_workers researchers_workers researchers others,"[('world rushing combat', 0.03664566557081462), ('combat coronavirus', 0.03664566557081462), ('workers researchers', 0.03664566557081462), ('workers researchers others', 0.03664566557081462), ('around world rushing', 0.03664566557081462), ('health thank heroes', 0.03664566557081462), ('indebted service sacrifice', 0.03664566557081462), ('indebted service', 0.03664566557081462), ('indebted', 0.03664566557081462), ('social workers researchers', 0.03664566557081462)]",positive,"['world rushing combat', 'combat coronavirus', 'workers researchers', 'workers researchers others', 'around world rushing', 'health thank heroes', 'indebted service sacrifice', 'indebted service', 'indebted', 'social workers researchers ']"
441,440,17,440_2020 thank_love amp support_12 2020_see july,"[('2020 thank', 0.03564207787352159), ('love amp support', 0.026309873485493837), ('12 2020', 0.025790608324068962), ('see july', 0.023494742632931394), ('first fan meet', 0.023494742632931394), ('nadech ampyaya first', 0.023494742632931394), ('precautionary measures patron', 0.023494742632931394), ('patron amp employees', 0.023494742632931394), ('nadech ampyaya', 0.023494742632931394), ('care keeping safety', 0.023494742632931394)]",positive,"[' thank', 'love amp support', '', ' see july', 'first fan meet', 'nadech ampyaya first', 'precautionary measures patron', 'patron amp employees', 'nadech ampyaya', 'care keeping safety ']"
442,441,17,441_heltswelt_manila gcq quarantine_healthiswealth manila_clean healthiswealth,"[('heltswelt', 0.05393556669082714), ('manila gcq quarantine', 0.04569584023162714), ('healthiswealth manila', 0.04569584023162714), ('clean healthiswealth', 0.04569584023162714), ('gcq quarantine', 0.04569584023162714), ('healthiswealth manila gcq', 0.04569584023162714), ('heltswelt decontamination', 0.04569584023162714), ('heltswelt decontamination disinfection', 0.04569584023162714), ('manila gcq', 0.04569584023162714), ('uv newnormal', 0.04569584023162714)]",positive,"['heltswelt', 'manila gcq quarantine', 'healthiswealth manila', 'clean healthiswealth', 'gcq quarantine', 'healthiswealth manila gcq', 'heltswelt decontamination', 'heltswelt decontamination disinfection', 'manila gcq', 'uv newnormal ']"
443,442,17,442_universal energy access_factor slowing progress_factor slowing_energy access,"[('universal energy access', 0.0752130584931413), ('factor slowing progress', 0.0752130584931413), ('factor slowing', 0.0752130584931413), ('energy access', 0.0752130584931413), ('toward universal energy', 0.0752130584931413), ('toward universal', 0.0752130584931413), ('universal energy', 0.0752130584931413), ('key factor slowing', 0.0752130584931413), ('progress toward', 0.0752130584931413), ('progress toward universal', 0.0752130584931413)]",positive,"['universal energy access', 'factor slowing progress', 'factor slowing', 'energy access', 'toward universal energy', 'toward universal', 'universal energy', 'key factor slowing', 'progress toward', 'progress toward universal ']"
444,443,17,443_meditate_attacks_anxiety_panic,"[('meditate', 0.041827186375126495), ('attacks', 0.037164052215089526), ('anxiety', 0.031942570132857576), ('panic', 0.03062785423621825), ('depression anxiety time', 0.02904104253316438), ('relax meditate never', 0.02904104253316438), ('late safe', 0.02904104253316438), ('take time relax', 0.02904104253316438), ('shown reduce', 0.02904104253316438), ('shown reduce symptoms', 0.02904104253316438)]",positive,"['meditate', 'attacks', 'anxiety', 'panic', 'depression anxiety time', 'relax meditate never', 'late safe', 'take time relax', 'shown reduce', 'shown reduce symptoms ']"
445,444,17,444_reunion_velez_home velezian nurses_home velezian,"[('reunion', 0.04959404523072919), ('velez', 0.0482135173793752), ('home velezian nurses', 0.04421708407718128), ('home velezian', 0.04421708407718128), ('velezian', 0.04421708407718128), ('velezian nurses', 0.04421708407718128), ('welcome home velezian', 0.04421708407718128), ('alumni', 0.04206502443944667), ('association induction officers', 0.03660131393642618), ('nurses alumni association', 0.03660131393642618)]",positive,"['reunion', 'velez', 'home velezian nurses', 'home velezian', 'velezian', 'velezian nurses', 'welcome home velezian', 'alumni', 'association induction officers', 'nurses alumni association ']"
446,445,17,445_pru life_pru_pru life uk_life uk,"[('pru life', 0.06073291798204516), ('pru', 0.05949653394350453), ('pru life uk', 0.05320122822201548), ('life uk', 0.05320122822201548), ('insurance', 0.04184790641316431), ('uk', 0.03632697161339573), ('insurance coverage', 0.03385532705037349), ('coverage', 0.03129354704538947), ('free insurance', 0.029156769336996922), ('friends free', 0.02413492635589955)]",positive,"['pru life', 'pru', 'pru life uk', 'life uk', 'insurance', 'uk', 'insurance coverage', 'coverage', 'free insurance', 'friends free ']"
447,446,17,446_padayon_padayon future_vetoing bill hmmm_hoy happy,"[('padayon', 0.0955943903267084), ('padayon future', 0.06869065033131282), ('vetoing bill hmmm', 0.06372315088212327), ('hoy happy', 0.06372315088212327), ('resonate nurses come', 0.06372315088212327), ('think resonate nurses', 0.06372315088212327), ('vetoing', 0.06372315088212327), ('nurses come angry', 0.06372315088212327), ('think resonate', 0.06372315088212327), ('resonate', 0.06372315088212327)]",positive,"['padayon', 'padayon future', 'vetoing bill hmmm', 'hoy happy', 'resonate nurses come', 'think resonate nurses', 'vetoing', 'nurses come angry', 'think resonate', 'resonate ']"
448,447,17,447_video remind public_firstever tiktok_remind public safety_health holds firstever,"[('video remind public', 0.041474939328208796), ('firstever tiktok', 0.041474939328208796), ('remind public safety', 0.041474939328208796), ('health holds firstever', 0.041474939328208796), ('remind public', 0.041474939328208796), ('holds firstever', 0.041474939328208796), ('holds firstever tiktok', 0.041474939328208796), ('firstever tiktok live', 0.041474939328208796), ('live video remind', 0.041474939328208796), ('video remind', 0.041474939328208796)]",positive,"['video remind public', 'firstever tiktok', 'remind public safety', 'health holds firstever', 'remind public', 'holds firstever', 'holds firstever tiktok', 'firstever tiktok live', 'live video remind', 'video remind ']"
