Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
196,195,14,195_request_station case_store vaccines far_far side,"[('request', 0.025474488368614587), ('station case', 0.024986713126399437), ('store vaccines far', 0.024986713126399437), ('far side', 0.024986713126399437), ('equipped oxygen', 0.024986713126399437), ('drive call 6325', 0.024986713126399437), ('thanks know', 0.024986713126399437), ('equipped oxygen instruments', 0.024986713126399437), ('store vaccines', 0.024986713126399437), ('health sector please', 0.024986713126399437)]",positive,"['request', 'station case', 'store vaccines far', 'far side', 'equipped oxygen', 'drive call', ' thanks know', 'equipped oxygen instruments', 'store vaccines', 'health sector please ']"
197,196,14,196_countries japan_japan uk_entering singapore asean_notices travellers,"[('countries japan', 0.11790865991418965), ('japan uk', 0.11790865991418965), ('entering singapore asean', 0.11790865991418965), ('notices travellers', 0.11790865991418965), ('notices travellers entering', 0.11790865991418965), ('singapore asean countries', 0.11790865991418965), ('uk switzerland', 0.11790865991418965), ('countries japan uk', 0.11790865991418965), ('stayhome notices travellers', 0.11790865991418965), ('japan uk switzerland', 0.11790865991418965)]",positive,"['countries japan', 'japan uk', 'entering singapore asean', 'notices travellers', 'notices travellers entering', 'singapore asean countries', 'uk switzerland', 'countries japan uk', 'stayhome notices travellers', 'japan uk switzerland ']"
198,197,14,197_health screening_screening_yes best health_check hospital,"[('health screening', 0.07169568577926042), ('screening', 0.055108285180309434), ('yes best health', 0.033399073103886845), ('check hospital', 0.033399073103886845), ('vaccination etc', 0.033399073103886845), ('tracks vaccination', 0.033399073103886845), ('doctors comes school', 0.033399073103886845), ('booklet birth', 0.033399073103886845), ('booklet birth tracks', 0.033399073103886845), ('parents notified', 0.033399073103886845)]",positive,"['health screening', 'screening', 'yes best health', 'check hospital', 'vaccination etc', 'tracks vaccination', 'doctors comes school', 'booklet birth', 'booklet birth tracks', 'parents notified ']"
199,198,14,198_mandarin liked_malay mandarin liked_sglife coronavirus pmlee_majulahsingapura sglife,"[('mandarin liked', 0.033315617501865916), ('malay mandarin liked', 0.033315617501865916), ('sglife coronavirus pmlee', 0.033315617501865916), ('majulahsingapura sglife', 0.033315617501865916), ('chinese speech buyao', 0.033315617501865916), ('chinese speech', 0.033315617501865916), ('liked chinese', 0.033315617501865916), ('banqu majulahsingapura', 0.033315617501865916), ('spread covid19 english', 0.033315617501865916), ('banlai', 0.033315617501865916)]",positive,"['mandarin liked', 'malay mandarin liked', 'sglife coronavirus pmlee', 'majulahsingapura sglife', 'chinese speech buyao', 'chinese speech', 'liked chinese', 'banqu majulahsingapura', 'spread covid english', 'banlai ']"
200,199,14,199_parkway east hospital_east hospital_east hospital singapore_parkway east,"[('parkway east hospital', 0.15456251997325354), ('east hospital', 0.15456251997325354), ('east hospital singapore', 0.15456251997325354), ('parkway east', 0.15456251997325354), ('parkway', 0.14851379418284014), ('hospital singapore', 0.13892157232546257), ('east', 0.10920368420705835), ('hospital', 0.09553494184538827), ('im parkway east', 0.08668859656097765), ('im parkway', 0.08668859656097765)]",positive,"['parkway east hospital', 'east hospital', 'east hospital singapore', 'parkway east', 'parkway', 'hospital singapore', 'east', 'hospital', 'im parkway east', 'im parkway ']"
201,200,14,200_one top_tested positive_transmitted covid19 cases_new locally transmitted,"[('one top', 0.08269518085180871), ('tested positive', 0.07384090196854633), ('transmitted covid19 cases', 0.06892562519233444), ('new locally transmitted', 0.06892562519233444), ('new locally', 0.06892562519233444), ('transmitted covid19', 0.06892562519233444), ('locally transmitted covid19', 0.06892562519233444), ('locally transmitted', 0.06892562519233444), ('transmitted', 0.06723045060915199), ('locally', 0.0650316582438748)]",positive,"['one top', 'tested positive', 'transmitted covid cases', 'new locally transmitted', 'new locally', 'transmitted covid', 'locally transmitted covid', 'locally transmitted', 'transmitted', 'locally ']"
202,201,14,201_onechampionship_good luck stay_mma_luck stay,"[('onechampionship', 0.09230834734275578), ('good luck stay', 0.07592403752069393), ('mma', 0.07592403752069393), ('luck stay', 0.07592403752069393), ('luck stay safe', 0.07592403752069393), ('king jungle', 0.06443416336151538), ('onechampionshipkingofthejungle', 0.06443416336151538), ('poster', 0.058546863097735824), ('singapore indoor', 0.05848311566555539), ('onechampionship2020', 0.05848311566555539)]",positive,"['onechampionship', 'good luck stay', 'mma', 'luck stay', 'luck stay safe', 'king jungle', 'onechampionshipkingofthejungle', 'poster', 'singapore indoor', 'onechampionship ']"
203,202,14,202_stayhealthy_stayhealthy staysafe_fit amp healthy_times covid19 lockdown,"[('stayhealthy', 0.047033644052430906), ('stayhealthy staysafe', 0.04352425148406512), ('fit amp healthy', 0.04269086664811964), ('times covid19 lockdown', 0.04269086664811964), ('covid19 lockdown stayhome', 0.04269086664811964), ('exercising staying', 0.04269086664811964), ('keep fit amp', 0.04269086664811964), ('exercising staying home', 0.04269086664811964), ('healthy times', 0.04269086664811964), ('fit amp', 0.04269086664811964)]",positive,"['stayhealthy', 'stayhealthy staysafe', 'fit amp healthy', 'times covid lockdown', 'covid lockdown stayhome', 'exercising staying', 'keep fit amp', 'exercising staying home', 'healthy times', 'fit amp ']"
204,203,14,203_good morning_working take care_working take_happy working take,"[('good morning', 0.0711032500801451), ('working take care', 0.07021059886756867), ('working take', 0.07021059886756867), ('happy working take', 0.07021059886756867), ('happy working', 0.06405815194988962), ('care stay', 0.05688964951737143), ('morning', 0.05489395793946866), ('safe good', 0.0543276368558804), ('safe good morning', 0.05081731863683315), ('care stay safe', 0.049897480107189876)]",positive,"['good morning', 'working take care', 'working take', 'happy working take', 'happy working', 'care stay', 'morning', 'safe good', 'safe good morning', 'care stay safe ']"
205,204,14,204_wild_southeast_ratsnakes_gecko,"[('wild', 0.032877163732530496), ('southeast', 0.019017723131392387), ('ratsnakes', 0.016699536551943422), ('gecko', 0.016699536551943422), ('singapore wildlife', 0.016699536551943422), ('goes well kuehs', 0.016699536551943422), ('gecko also known', 0.016699536551943422), ('common house', 0.016699536551943422), ('singaporerediscover vouchers river', 0.016699536551943422), ('good luck stayhomesg', 0.016699536551943422)]",positive,"['wild', 'southeast', 'ratsnakes', 'gecko', 'singapore wildlife', 'goes well kuehs', 'gecko also known', 'common house', 'singaporerediscover vouchers river', 'good luck stayhomesg ']"
