Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
30,29,17,29_health club_club_de_alles,"[('health club', 0.12810303994658595), ('club', 0.11813471703661899), ('de', 0.0807139491250466), ('alles', 0.07189162968935664), ('also known', 0.07189162968935664), ('kast', 0.07189162968935664), ('alles uit de', 0.07189162968935664), ('alles uit', 0.07189162968935664), ('uit', 0.07189162968935664), ('also known alles', 0.07189162968935664)]",positive,"['health club', 'club', 'de', 'alles', 'also known', 'kast', 'alles uit de', 'alles uit', 'uit', 'also known alles ']"
31,30,17,30_service_basin_help best service_blockage,"[('service', 0.20759448750642517), ('basin', 0.13456491866824874), ('help best service', 0.13456491866824874), ('blockage', 0.13456491866824874), ('complication help', 0.13456491866824874), ('complication', 0.13456491866824874), ('blockage septic complication', 0.13456491866824874), ('blockage septic', 0.13456491866824874), ('leak shower', 0.13456491866824874), ('best service', 0.13456491866824874)]",positive,"['service', 'basin', 'help best service', 'blockage', 'complication help', 'complication', 'blockage septic complication', 'blockage septic', 'leak shower', 'best service ']"
32,31,16,31_ipv6 health_ipv6 health check_scored_ipv6,"[('ipv6 health', 0.40614386257770846), ('ipv6 health check', 0.40614386257770846), ('scored', 0.40211163931453153), ('ipv6', 0.40211163931453153), ('health check', 0.38806202586868), ('check scored', 0.36314872566375767), ('health check scored', 0.36314872566375767), ('check', 0.2902425561846615), ('1111 ipv6 health', 0.1767893341052883), ('1111 ipv6', 0.1767893341052883)]",positive,"['ipv health', 'ipv health check', 'scored', 'ipv', 'health check', 'check scored', 'health check scored', 'check', ' ipv health', ' ipv ']"
33,32,16,32_start rain_rainintl health wealth_rainintl health_today rainintl health,"[('start rain', 0.2558386535922573), ('rainintl health wealth', 0.2558386535922573), ('rainintl health', 0.2558386535922573), ('today rainintl health', 0.2558386535922573), ('today rainintl', 0.2558386535922573), ('rainintl', 0.2558386535922573), ('happy start', 0.2558386535922573), ('happy start rain', 0.2558386535922573), ('rain life today', 0.2558386535922573), ('rain life', 0.2558386535922573)]",positive,"['start rain', 'rainintl health wealth', 'rainintl health', 'today rainintl health', 'today rainintl', 'rainintl', 'happy start', 'happy start rain', 'rain life today', 'rain life ']"
34,33,16,33_lovetoread_haarlem_bookstagram_bookworm,"[('lovetoread', 0.05029223674407037), ('haarlem', 0.043742090075489556), ('bookstagram', 0.03768985676228213), ('bookworm', 0.03323002429688533), ('gierstraat6', 0.03323002429688533), ('bibliofile', 0.03323002429688533), ('readon covid', 0.03323002429688533), ('lovetoread buylocal', 0.03323002429688533), ('shelfie', 0.03323002429688533), ('bibliofile lovetoread', 0.03323002429688533)]",positive,"['lovetoread', 'haarlem', 'bookstagram', 'bookworm', 'gierstraat', 'bibliofile', 'readon covid', 'lovetoread buylocal', 'shelfie', 'bibliofile lovetoread ']"
35,34,15,34_care danyfication carolinebiss_danyfication carolinebiss_carolinebiss_safe healthy care,"[('care danyfication carolinebiss', 0.0952521247642643), ('danyfication carolinebiss', 0.0952521247642643), ('carolinebiss', 0.09321334550963802), ('safe healthy care', 0.07308457947827182), ('healthy care', 0.07308457947827182), ('healthy care danyfication', 0.07308457947827182), ('care danyfication', 0.07283382032488589), ('insta fb', 0.07141122496630958), ('fb pages visit', 0.07141122496630958), ('fb pages', 0.07141122496630958)]",positive,"['care danyfication carolinebiss', 'danyfication carolinebiss', 'carolinebiss', 'safe healthy care', 'healthy care', 'healthy care danyfication', 'care danyfication', 'insta fb', 'fb pages visit', 'fb pages ']"
36,35,15,35_videoconference_attend_episode_video,"[('videoconference', 0.038709814226096956), ('attend', 0.037635839055914014), ('episode', 0.03462878677945639), ('video', 0.03441912707763026), ('situation around', 0.03435529206394035), ('around world first', 0.03435529206394035), ('world first episode', 0.03435529206394035), ('video expert', 0.03435529206394035), ('expert interviews', 0.03435529206394035), ('expert interviews covid19', 0.03435529206394035)]",positive,"['videoconference', 'attend', 'episode', 'video', 'situation around', 'around world first', 'world first episode', 'video expert', 'expert interviews', 'expert interviews covid ']"
37,36,15,36_air_pollution_air pollution_respiratory,"[('air', 0.07214157108004167), ('pollution', 0.05444350749871571), ('air pollution', 0.05202645180421073), ('respiratory', 0.031191605596371415), ('airpollution', 0.031191605596371415), ('pollutants', 0.026773434505001786), ('air quality', 0.024384735738660453), ('exposure', 0.022625219004563563), ('health', 0.021404619654063792), ('environment', 0.018966371864833045)]",positive,"['air', 'pollution', 'air pollution', 'respiratory', 'airpollution', 'pollutants', 'air quality', 'exposure', 'health', 'environment ']"
38,37,15,37_lockdown_intelligent lockdown_intelligent_community asked stay,"[('lockdown', 0.0870756459540705), ('intelligent lockdown', 0.035181957035878265), ('intelligent', 0.03134016599527314), ('community asked stay', 0.027096582294274797), ('also stay healthy', 0.027096582294274797), ('distance community asked', 0.027096582294274797), ('intelligent lockdown live', 0.027096582294274797), ('distance community', 0.027096582294274797), ('home also stay', 0.027096582294274797), ('two people', 0.027096582294274797)]",positive,"['lockdown', 'intelligent lockdown', 'intelligent', 'community asked stay', 'also stay healthy', 'distance community asked', 'intelligent lockdown live', 'distance community', 'home also stay', 'two people ']"
39,38,14,38_swimming_pool_swimming pool_finally,"[('swimming', 0.14374639245067453), ('pool', 0.0833003341193824), ('swimming pool', 0.06817503641828898), ('finally', 0.06412797067544403), ('swimming session', 0.05873743911005007), ('swim', 0.05873743911005007), ('finally ready daily', 0.05873743911005007), ('finally ready', 0.05873743911005007), ('ready daily', 0.05873743911005007), ('way swimming pool', 0.045919307559815145)]",positive,"['swimming', 'pool', 'swimming pool', 'finally', 'swimming session', 'swim', 'finally ready daily', 'finally ready', 'ready daily', 'way swimming pool ']"
40,39,14,39_ehds_data space ehds_space ehds_european health data,"[('ehds', 0.054315067534469096), ('data space ehds', 0.048912069797787366), ('space ehds', 0.048912069797787366), ('european health data', 0.04713709929280419), ('meeting today', 0.04639312583764044), ('data space', 0.04639312583764044), ('health data space', 0.04639312583764044), ('hope', 0.043495448605891725), ('space', 0.04269938904848753), ('european health', 0.04083016244324329)]",positive,"['ehds', 'data space ehds', 'space ehds', 'european health data', 'meeting today', 'data space', 'health data space', 'hope', 'space', 'european health ']"
41,40,14,40_rit_p2000_ambulance p2000_ambulance,"[('rit', 0.16057226224637003), ('p2000', 0.16057226224637003), ('ambulance p2000', 0.16057226224637003), ('ambulance', 0.1384850861516083), ('ambulance p2000 a2', 0.10641841909350247), ('hoorn', 0.10641841909350247), ('p2000 a2', 0.10641841909350247), ('a2', 0.10457306061596897), ('nh', 0.08319498075542979), ('a2 dia ja', 0.08319498075542979)]",positive,"['rit', 'p', 'ambulance p', 'ambulance', 'ambulance p a', 'hoorn', 'p a', 'a', 'nh', 'a dia ja ']"
42,41,14,41_disparities_disparities important disparities_health disparities_disparities important,"[('disparities', 0.24002965299264867), ('disparities important disparities', 0.13513241785678423), ('health disparities', 0.13513241785678423), ('disparities important', 0.13513241785678423), ('disparities healthcare health', 0.13513241785678423), ('discussing health disparities', 0.13513241785678423), ('disparities healthcare', 0.13513241785678423), ('important disparities healthcare', 0.13513241785678423), ('important disparities', 0.13513241785678423), ('healthcare health race', 0.13513241785678423)]",positive,"['disparities', 'disparities important disparities', 'health disparities', 'disparities important', 'disparities healthcare health', 'discussing health disparities', 'disparities healthcare', 'important disparities healthcare', 'important disparities', 'healthcare health race ']"
43,42,13,42_covid19 vaccine_uk_vaccine_public inquiry,"[('covid19 vaccine', 0.09253841331942568), ('uk', 0.08409429967075067), ('vaccine', 0.07904067927526698), ('public inquiry', 0.06735815735855136), ('inquiry', 0.06735815735855136), ('open public', 0.06735815735855136), ('covid19 vaccine safety', 0.06735815735855136), ('public inquiry covid19', 0.06735815735855136), ('uk open', 0.06735815735855136), ('uk open public', 0.06735815735855136)]",positive,"['covid vaccine', 'uk', 'vaccine', 'public inquiry', 'inquiry', 'open public', 'covid vaccine safety', 'public inquiry covid', 'uk open', 'uk open public ']"
44,43,12,43_ema_joint meeting_hcpwp working parties_agency ema,"[('ema', 0.12976237268829385), ('joint meeting', 0.11235729125170822), ('hcpwp working parties', 0.11235729125170822), ('agency ema', 0.11235729125170822), ('agency ema patients', 0.11235729125170822), ('working parties joint', 0.11235729125170822), ('consumers pcwp', 0.11235729125170822), ('consumers pcwp healthcare', 0.11235729125170822), ('ema patients', 0.11235729125170822), ('ema patients consumers', 0.11235729125170822)]",positive,"['ema', 'joint meeting', 'hcpwp working parties', 'agency ema', 'agency ema patients', 'working parties joint', 'consumers pcwp', 'consumers pcwp healthcare', 'ema patients', 'ema patients consumers ']"
45,44,12,44_5g_iot_watch full version_trustintech huaweipredicts innovation,"[('5g', 0.12823871532267525), ('iot', 0.08738900430688418), ('watch full version', 0.07945588049675878), ('trustintech huaweipredicts innovation', 0.07945588049675878), ('amp watch full', 0.07945588049675878), ('amp watch', 0.07945588049675878), ('huaweipredicts innovation', 0.07945588049675878), ('huaweipredicts', 0.07945588049675878), ('huaweipartner trustintech huaweipredicts', 0.07945588049675878), ('sustainability automation', 0.07945588049675878)]",positive,"['g', 'iot', 'watch full version', 'trustintech huaweipredicts innovation', 'amp watch full', 'amp watch', 'huaweipredicts innovation', 'huaweipredicts', 'huaweipartner trustintech huaweipredicts', 'sustainability automation ']"
46,45,11,45_waterberg_namibia_park namibia_waterberg wilderness,"[('waterberg', 0.4265227881310664), ('namibia', 0.24463585883688935), ('park namibia', 0.23018638176897674), ('waterberg wilderness', 0.23018638176897674), ('plateau', 0.23018638176897674), ('park namibia enjoy', 0.23018638176897674), ('plateau national', 0.23018638176897674), ('plateau national park', 0.23018638176897674), ('waterberg plateau', 0.23018638176897674), ('national park', 0.23018638176897674)]",positive,"['waterberg', 'namibia', 'park namibia', 'waterberg wilderness', 'plateau', 'park namibia enjoy', 'plateau national', 'plateau national park', 'waterberg plateau', 'national park ']"
47,46,11,46_probability_passing game_finishing probability_passing game probability,"[('probability', 0.1872424436924601), ('passing game', 0.09189514721741504), ('finishing probability', 0.09189514721741504), ('passing game probability', 0.09189514721741504), ('game probability', 0.09189514721741504), ('replacement', 0.08934558431340933), ('passing', 0.08822651771778574), ('finishing', 0.08822651771778574), ('replacement value', 0.08403192370926078), ('bonus', 0.0808760720664483)]",positive,"['probability', 'passing game', 'finishing probability', 'passing game probability', 'game probability', 'replacement', 'passing', 'finishing', 'replacement value', 'bonus ']"
48,47,10,47_skin_hemp_sun_acne,"[('skin', 0.12935400862289334), ('hemp', 0.07143003398193468), ('sun', 0.036922169325246224), ('acne', 0.033008563885752934), ('meat maintenance skins', 0.033008563885752934), ('benefit eating', 0.033008563885752934), ('benefit eating meat', 0.033008563885752934), ('big benefit', 0.033008563885752934), ('big benefit eating', 0.033008563885752934), ('eating meat maintenance', 0.033008563885752934)]",positive,"['skin', 'hemp', 'sun', 'acne', 'meat maintenance skins', 'benefit eating', 'benefit eating meat', 'big benefit', 'big benefit eating', 'eating meat maintenance ']"
