Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
79,78,12,78_us help_safety_construction_worry family natural,"[('us help', 0.06886514013648345), ('safety', 0.06561809953904432), ('construction', 0.0557042199102762), ('worry family natural', 0.044479516175320075), ('enable fort', 0.044479516175320075), ('natural disaster', 0.044479516175320075), ('hurricaneready fortbendenable', 0.044479516175320075), ('fortbendenable fortbendhealth', 0.044479516175320075), ('concerned safety', 0.044479516175320075), ('concerned safety register', 0.044479516175320075)]",positive,"['us help', 'safety', 'construction', 'worry family natural', 'enable fort', 'natural disaster', 'hurricaneready fortbendenable', 'fortbendenable fortbendhealth', 'concerned safety', 'concerned safety register ']"
80,79,12,79_emt_emergency_fire_rmts hallway,"[('emt', 0.05067734130692523), ('emergency', 0.03398816529087555), ('fire', 0.02712909233755253), ('rmts hallway', 0.02316290775740484), ('new course aimed', 0.02316290775740484), ('neighbor senior', 0.02316290775740484), ('high school cpr', 0.02316290775740484), ('senior manager emt', 0.02316290775740484), ('neighbor senior manager', 0.02316290775740484), ('senior manager', 0.02316290775740484)]",positive,"['emt', 'emergency', 'fire', 'rmts hallway', 'new course aimed', 'neighbor senior', 'high school cpr', 'senior manager emt', 'neighbor senior manager', 'senior manager ']"
81,80,12,80_cereal_baptist health_valley_valley baptist health,"[('cereal', 0.07441624291415991), ('baptist health', 0.06748060883139394), ('valley', 0.06491897286733253), ('valley baptist health', 0.06036813101513352), ('cereal drive', 0.06036813101513352), ('valley baptist', 0.05904553272746969), ('baptist', 0.0546137253952209), ('hungry cereal drive', 0.05305325035966769), ('hungry cereal', 0.05305325035966769), ('healthy hungry cereal', 0.05305325035966769)]",positive,"['cereal', 'baptist health', 'valley', 'valley baptist health', 'cereal drive', 'valley baptist', 'baptist', 'hungry cereal drive', 'hungry cereal', 'healthy hungry cereal ']"
82,81,12,81_burnout_healthcare workers wouldnt_employer actually valuing_coordinated action also,"[('burnout', 0.057592755562457805), ('healthcare workers wouldnt', 0.03428674546008706), ('employer actually valuing', 0.03428674546008706), ('coordinated action also', 0.03428674546008706), ('actually valuing', 0.03428674546008706), ('actively preventing burnout', 0.03428674546008706), ('actively preventing', 0.03428674546008706), ('coordinated action', 0.03428674546008706), ('action also addressing', 0.03428674546008706), ('action also', 0.03428674546008706)]",positive,"['burnout', 'healthcare workers wouldnt', 'employer actually valuing', 'coordinated action also', 'actually valuing', 'actively preventing burnout', 'actively preventing', 'coordinated action', 'action also addressing', 'action also ']"
83,82,12,82_gun_violence_firearm_single initiative,"[('gun', 0.04355887104220385), ('violence', 0.03291961891248189), ('firearm', 0.03105762708381998), ('single initiative', 0.024301482747149425), ('learn proposed', 0.024301482747149425), ('element', 0.024301482747149425), ('another element tackle', 0.024301482747149425), ('keep canadians safe', 0.024301482747149425), ('tackle public health', 0.024301482747149425), ('safe another', 0.024301482747149425)]",positive,"['gun', 'violence', 'firearm', 'single initiative', 'learn proposed', 'element', 'another element tackle', 'keep canadians safe', 'tackle public health', 'safe another ']"
84,83,11,83_pushups_pushups challenge_ongoing keep buddy_healthybodyhealthymind,"[('pushups', 0.14703332377187178), ('pushups challenge', 0.1282024910442618), ('ongoing keep buddy', 0.1282024910442618), ('healthybodyhealthymind', 0.1282024910442618), ('healthybodyhealthymind pushupchallenge', 0.1282024910442618), ('healthybodyhealthymind pushupchallenge covid19', 0.1282024910442618), ('keep buddy', 0.1282024910442618), ('keep buddy mind', 0.1282024910442618), ('mind healthy', 0.1282024910442618), ('covid19 workfromhomelife stayhome', 0.1282024910442618)]",positive,"['pushups', 'pushups challenge', 'ongoing keep buddy', 'healthybodyhealthymind', 'healthybodyhealthymind pushupchallenge', 'healthybodyhealthymind pushupchallenge covid', 'keep buddy', 'keep buddy mind', 'mind healthy', 'covid workfromhomelife stayhome ']"
85,84,11,84_congratulations_graduation_ms_buie,"[('congratulations', 0.0439699264808783), ('graduation', 0.04178689864952827), ('ms', 0.02793491242238452), ('buie', 0.02627620181081947), ('doctoral', 0.02627620181081947), ('thank', 0.025686561448107537), ('contest', 0.024824095279346186), ('award', 0.019580120039099553), ('students', 0.017192100851839514), ('amazing', 0.015387346391655484)]",positive,"['congratulations', 'graduation', 'ms', 'buie', 'doctoral', 'thank', 'contest', 'award', 'students', 'amazing ']"
86,85,11,85_seniors_older adults_aging_older,"[('seniors', 0.035836855704101965), ('older adults', 0.026554271156666084), ('aging', 0.02378691461306636), ('older', 0.021281619852048166), ('vulnerable', 0.02078357484225408), ('adults', 0.020556244330740315), ('connected 100 230', 0.019549494147249685), ('seniors face significant', 0.019549494147249685), ('seniors face', 0.019549494147249685), ('session technology help', 0.019549494147249685)]",positive,"['seniors', 'older adults', 'aging', 'older', 'vulnerable', 'adults', 'connected', '', 'seniors face significant', 'seniors face', 'session technology help ']"
87,86,10,86_sleep_homehealthcare_quality_quality life,"[('sleep', 0.07059858550287519), ('homehealthcare', 0.06102173261825913), ('quality', 0.05332546702442036), ('quality life', 0.038138582886411955), ('physical health quality', 0.035981397231254854), ('health physical health', 0.035981397231254854), ('life getting enough', 0.035981397231254854), ('safety alegrehomehealthcare homehealthcare', 0.035981397231254854), ('homehealthcare healthcare homehealthcare', 0.035981397231254854), ('plays vital', 0.035981397231254854)]",positive,"['sleep', 'homehealthcare', 'quality', 'quality life', 'physical health quality', 'health physical health', 'life getting enough', 'safety alegrehomehealthcare homehealthcare', 'homehealthcare healthcare homehealthcare', 'plays vital ']"
88,87,10,87_standards program_standards_team_program,"[('standards program', 0.05397192136156669), ('standards', 0.050469890576702967), ('team', 0.044566349873826204), ('program', 0.03418767379286737), ('rrsp amp generous', 0.029982348843885655), ('coordinator standards program', 0.029982348843885655), ('join team looking', 0.029982348843885655), ('dental health group', 0.029982348843885655), ('closely standards', 0.029982348843885655), ('generous vacation', 0.029982348843885655)]",positive,"['standards program', 'standards', 'team', 'program', 'rrsp amp generous', 'coordinator standards program', 'join team looking', 'dental health group', 'closely standards', 'generous vacation ']"
89,88,10,88_patience_reaching_reached_issue,"[('patience', 0.030542459707353645), ('reaching', 0.02678706600570536), ('reached', 0.025784858032538664), ('issue', 0.0255476072119601), ('fix', 0.02535700375691173), ('information', 0.02412242054505939), ('working', 0.023842781079463287), ('safe sp', 0.022015196111767665), ('fix issue', 0.022015196111767665), ('claims system experiencing', 0.022015196111767665)]",positive,"['patience', 'reaching', 'reached', 'issue', 'fix', 'information', 'working', 'safe sp', 'fix issue', 'claims system experiencing ']"
