Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
36,35,23,35_site_dsscovidhelp_website_free,"[('site', 0.029672082858920968), ('dsscovidhelp', 0.0241163275224657), ('website', 0.02137483752727678), ('free', 0.02057507420526527), ('doctor', 0.019723643069920565), ('corona', 0.019049523724077512), ('consultation', 0.017862347932721668), ('helpline', 0.017051434185078325), ('information', 0.016529255550791353), ('doctor consultation', 0.016484048786470477)]",positive,"['site', 'dsscovidhelp', 'website', 'free', 'doctor', 'corona', 'consultation', 'helpline', 'information', 'doctor consultation ']"
37,36,23,36_lab_cm_testing capacity_covid19 testing,"[('lab', 0.09041785557245542), ('cm', 0.06823566435489668), ('testing capacity', 0.05044138305331448), ('covid19 testing', 0.049935582238301426), ('covid19 testing capacity', 0.04907022975090854), ('visited lab protective', 0.04907022975090854), ('inaugurated bsl3 lab', 0.04907022975090854), ('bsl3', 0.04907022975090854), ('also visited lab', 0.04907022975090854), ('visited lab', 0.04907022975090854)]",positive,"['lab', 'cm', 'testing capacity', 'covid testing', 'covid testing capacity', 'visited lab protective', 'inaugurated bsl lab', 'bsl', 'also visited lab', 'visited lab ']"
38,37,22,37_families_mafia_food_support,"[('families', 0.038368879753951916), ('mafia', 0.02340201122332485), ('food', 0.022078489352466646), ('support', 0.020941123086831406), ('workers', 0.017479075254384493), ('daily wage', 0.01741718256085734), ('daily wage workers', 0.01741718256085734), ('wage', 0.01741718256085734), ('wage workers', 0.01741718256085734), ('feed families', 0.016832364920089642)]",positive,"['families', 'mafia', 'food', 'support', 'workers', 'daily wage', 'daily wage workers', 'wage', 'wage workers', 'feed families ']"
39,38,22,38_fairer_world_healthier world_worldhealthday,"[('fairer', 0.024825248607065347), ('world', 0.023698895454062674), ('healthier world', 0.021291935705691083), ('worldhealthday', 0.020554210558875904), ('let us', 0.019864730651832786), ('behind', 0.018128286734493022), ('backdrop covid19 pandemic', 0.017625356057600655), ('amp world', 0.017625356057600655), ('healthier world backdrop', 0.017625356057600655), ('rally behind', 0.017625356057600655)]",positive,"['fairer', 'world', 'healthier world', 'worldhealthday', 'let us', 'behind', 'backdrop covid pandemic', 'amp world', 'healthier world backdrop', 'rally behind ']"
40,39,22,39_bicycle_cycling_world bicycle day_bicycle day,"[('bicycle', 0.07217601750796739), ('cycling', 0.06331522195889171), ('world bicycle day', 0.04625787413070298), ('bicycle day', 0.04625787413070298), ('world bicycle', 0.04625787413070298), ('worldbicycleday', 0.042762499198688575), ('day', 0.02668860073992462), ('world', 0.02286389273146597), ('transportation', 0.021381249599344287), ('cycling health', 0.019838405248689527)]",positive,"['bicycle', 'cycling', 'world bicycle day', 'bicycle day', 'world bicycle', 'worldbicycleday', 'day', 'world', 'transportation', 'cycling health ']"
41,40,20,40_shabebarat_night_night blessings_shabebarat night,"[('shabebarat', 0.119951380698215), ('night', 0.06908513913633327), ('night blessings', 0.06901256450189353), ('shabebarat night', 0.0654900633380381), ('shabebarat night blessings', 0.06191332249280171), ('happiness love whole', 0.06191332249280171), ('love whole', 0.06191332249280171), ('love whole year', 0.06191332249280171), ('blessings remember', 0.06191332249280171), ('everyone around special', 0.06191332249280171)]",positive,"['shabebarat', 'night', 'night blessings', 'shabebarat night', 'shabebarat night blessings', 'happiness love whole', 'love whole', 'love whole year', 'blessings remember', 'everyone around special ']"
42,41,20,41_food_food covid_covid_coronaviruspandemic,"[('food', 0.05148269386057141), ('food covid', 0.04649311666626174), ('covid', 0.028985932638280528), ('coronaviruspandemic', 0.02837859887917594), ('delivery', 0.024218384701632397), ('volunteers', 0.024031756565807836), ('covid19', 0.023547031240422876), ('made food covid', 0.022699345869893767), ('food covid patients', 0.022699345869893767), ('facing hardships covid19', 0.022699345869893767)]",positive,"['food', 'food covid', 'covid', 'coronaviruspandemic', 'delivery', 'volunteers', 'covid', 'made food covid', 'food covid patients', 'facing hardships covid ']"
43,42,20,42_dr manmohan_manmohan_happy birthday former_singh ji wish,"[('dr manmohan', 0.07199785939015113), ('manmohan', 0.07069293423590446), ('happy birthday former', 0.06860626006809177), ('singh ji wish', 0.06860626006809177), ('birthday former', 0.06761907076692629), ('pm dr', 0.06761907076692629), ('pm dr manmohan', 0.06761907076692629), ('former pm dr', 0.06761907076692629), ('dr manmohan singh', 0.06750534091329657), ('ji wish', 0.06670537531732197)]",positive,"['dr manmohan', 'manmohan', 'happy birthday former', 'singh ji wish', 'birthday former', 'pm dr', 'pm dr manmohan', 'former pm dr', 'dr manmohan singh', 'ji wish ']"
44,43,20,43_tips_fridayfitness_eat_exercise,"[('tips', 0.04474124077939407), ('fridayfitness', 0.03045814376774808), ('eat', 0.021589014256007007), ('exercise', 0.019878172973002567), ('dr', 0.019475329353772334), ('maintain', 0.018177165586595434), ('health eat lightly', 0.01773132012207521), ('live moderately cultivate', 0.01773132012207521), ('moderately cultivate cheerfulness', 0.01773132012207521), ('moderately cultivate', 0.01773132012207521)]",positive,"['tips', 'fridayfitness', 'eat', 'exercise', 'dr', 'maintain', 'health eat lightly', 'live moderately cultivate', 'moderately cultivate cheerfulness', 'moderately cultivate ']"
45,44,19,44_god_good health_good_health,"[('god', 0.0739066243204967), ('good health', 0.05422481812958799), ('good', 0.048329310166265724), ('health', 0.04226761118444323), ('god bless', 0.04153362025038502), ('blessing', 0.04030661671994121), ('health good', 0.038705725056203774), ('bless', 0.03782929609824864), ('health good health', 0.037581730014846985), ('blessings stay', 0.03550410507855179)]",positive,"['god', 'good health', 'good', 'health', 'god bless', 'blessing', 'health good', 'bless', 'health good health', 'blessings stay ']"
