Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
19,18,24,18_year_new year_good_wishing,"[('year', 0.06621137864982578), ('new year', 0.04800680318474147), ('good', 0.03351732025029305), ('wishing', 0.03060867822873271), ('good health', 0.03058457597136251), ('chinese new year', 0.03026147496848496), ('chinese new', 0.03026147496848496), ('new', 0.02914688396289312), ('happy', 0.029141896774110516), ('chinese', 0.027961520688198818)]",positive,"['year', 'new year', 'good', 'wishing', 'good health', 'chinese new year', 'chinese new', 'new', 'happy', 'chinese ']"
20,19,24,19_hospital_im_singapore im_school public,"[('hospital', 0.07735391309049316), ('im', 0.07032100644450937), ('singapore im', 0.06846566250826981), ('school public', 0.06373038737602593), ('hock school', 0.06373038737602593), ('hock school public', 0.06373038737602593), ('school public health', 0.06373038737602593), ('swee hock school', 0.06373038737602593), ('swee hock', 0.06373038737602593), ('saw swee', 0.06373038737602593)]",positive,"['hospital', 'im', 'singapore im', 'school public', 'hock school', 'hock school public', 'school public health', 'swee hock school', 'swee hock', 'saw swee ']"
21,20,24,20_appreciate singapore_appreciate_thank eu_thank,"[('appreciate singapore', 0.0925362504934664), ('appreciate', 0.07480909775641399), ('thank eu', 0.048100123405781674), ('thank', 0.045367925313929504), ('eu', 0.0435973365003788), ('singapore', 0.04281734483966614), ('thank eu appreciate', 0.039848837500483895), ('great stuff', 0.039848837500483895), ('appreciate singapore thank', 0.039848837500483895), ('eu appreciate', 0.039848837500483895)]",positive,"['appreciate singapore', 'appreciate', 'thank eu', 'thank', 'eu', 'singapore', 'thank eu appreciate', 'great stuff', 'appreciate singapore thank', 'eu appreciate ']"
22,21,20,21_workout_fitness_exercise_health,"[('workout', 0.04609817804656154), ('fitness', 0.04022856002711179), ('exercise', 0.03771348935517461), ('health', 0.02565332963219975), ('wellness', 0.023916328658416072), ('singapore american school', 0.021836357923244964), ('american school', 0.021836357923244964), ('singapore american', 0.021836357923244964), ('american', 0.0195076616605485), ('school', 0.01643785878694703)]",positive,"['workout', 'fitness', 'exercise', 'health', 'wellness', 'singapore american school', 'american school', 'singapore american', 'american', 'school ']"
23,22,20,22_job_salary_singapore_get job,"[('job', 0.028333216691626327), ('salary', 0.023722106316033234), ('singapore', 0.02089676997797627), ('get job', 0.019240621916634365), ('knowledge', 0.017274703638738422), ('economy', 0.01683785802832503), ('big', 0.013731911644261083), ('inr', 0.013594284879157571), ('possess already feb', 0.013594284879157571), ('candidate', 0.013594284879157571)]",positive,"['job', 'salary', 'singapore', 'get job', 'knowledge', 'economy', 'big', 'inr', 'possess already feb', 'candidate ']"
24,23,18,23_using_healthcare_health_tech,"[('using', 0.055529966102208776), ('healthcare', 0.052214660038081735), ('health', 0.031333346437742986), ('tech', 0.02614952291051161), ('modeling using', 0.02536591353803482), ('change people monitor', 0.02536591353803482), ('benedict', 0.02536591353803482), ('benedict tan', 0.02536591353803482), ('innovates patient', 0.02536591353803482), ('innovates patient healthcare', 0.02536591353803482)]",positive,"['using', 'healthcare', 'health', 'tech', 'modeling using', 'change people monitor', 'benedict', 'benedict tan', 'innovates patient', 'innovates patient healthcare ']"
25,24,18,24_dinner_food_singapore phase1reopening_phase1reopening day,"[('dinner', 0.04351652517610919), ('food', 0.043379355522346716), ('singapore phase1reopening', 0.02167002099457707), ('phase1reopening day', 0.02167002099457707), ('singapore phase1reopening day', 0.02167002099457707), ('phase1reopening', 0.02167002099457707), ('singapore', 0.021433365236926304), ('delivery', 0.02050839455353083), ('home', 0.019885467940653673), ('covid19', 0.01874303865351338)]",positive,"['dinner', 'food', 'singapore phasereopening', 'phasereopening day', 'singapore phasereopening day', 'phasereopening', 'singapore', 'delivery', 'home', 'covid ']"
26,25,18,25_appreciate_thank_really appreciate_appreciate presence,"[('appreciate', 0.175603567209467), ('thank', 0.058253489900134334), ('really appreciate', 0.04794852055505994), ('appreciate presence', 0.046011425744841), ('presence', 0.04341473663240575), ('thanks', 0.03923602015426551), ('really', 0.03882511283547968), ('take', 0.030873496665105162), ('personally appreciate information', 0.025226114886242667), ('picture digital', 0.025226114886242667)]",positive,"['appreciate', 'thank', 'really appreciate', 'appreciate presence', 'presence', 'thanks', 'really', 'take', 'personally appreciate information', 'picture digital ']"
27,26,14,26_impacts_ghs2022_joining us_joining,"[('impacts', 0.07401767444347304), ('ghs2022', 0.069555471742952), ('joining us', 0.0683703314847879), ('joining', 0.06629425622445388), ('us', 0.060703843753397824), ('us ghs2022', 0.05179585790486002), ('impacts widespread', 0.05179585790486002), ('covid19 impacts widespread', 0.05179585790486002), ('covid19 impacts', 0.05179585790486002), ('widespread', 0.05179585790486002)]",positive,"['impacts', 'ghs', 'joining us', 'joining', 'us', 'us ghs', 'impacts widespread', 'covid impacts widespread', 'covid impacts', 'widespread ']"
28,27,14,27_ai_robots_robot_researchers,"[('ai', 0.060747278825970696), ('robots', 0.040407466063574794), ('robot', 0.03901953936095186), ('researchers', 0.0369278880122767), ('chair', 0.03164812576941727), ('prof', 0.029264654520713893), ('comfortable', 0.029264654520713893), ('using', 0.027713085886522888), ('covid19', 0.025311860611520406), ('infections baristas inspectors', 0.022360692885343293)]",positive,"['ai', 'robots', 'robot', 'researchers', 'chair', 'prof', 'comfortable', 'using', 'covid', 'infections baristas inspectors ']"
29,28,13,28_care health_take care health_concert_today see concert,"[('care health', 0.043808327554192665), ('take care health', 0.03745666640078647), ('concert', 0.03479654180735865), ('today see concert', 0.02906737731611715), ('see concert', 0.02906737731611715), ('see concert tomorrowalways', 0.02906737731611715), ('concert tomorrowalways', 0.02906737731611715), ('concert tomorrowalways take', 0.02906737731611715), ('tomorrowalways take', 0.02906737731611715), ('tomorrowalways', 0.02906737731611715)]",positive,"['care health', 'take care health', 'concert', 'today see concert', 'see concert', 'see concert tomorrowalways', 'concert tomorrowalways', 'concert tomorrowalways take', 'tomorrowalways take', 'tomorrowalways ']"
30,29,13,29_iia_awards_mte_amp ahls,"[('iia', 0.10246533159711438), ('awards', 0.09746750745961606), ('mte', 0.0583189028666026), ('amp ahls', 0.0583189028666026), ('selected outstanding', 0.0583189028666026), ('selected outstanding innovations', 0.0583189028666026), ('2024 june awards', 0.0583189028666026), ('special awards selected', 0.0583189028666026), ('innovations 2024 june', 0.0583189028666026), ('outstanding innovations 2024', 0.0583189028666026)]",positive,"['iia', 'awards', 'mte', 'amp ahls', 'selected outstanding', 'selected outstanding innovations', ' june awards', 'special awards selected', 'innovations', 'june', 'outstanding innovations', '']"
31,30,13,30_moving_movers_fundraising_landed house,"[('moving', 0.043106197580506385), ('movers', 0.03897881846689695), ('fundraising', 0.03345425249696995), ('landed house', 0.027715377364118613), ('page', 0.025328743700728254), ('landed', 0.025328743700728254), ('house', 0.023809373019702804), ('yong shen best', 0.021707368316202874), ('movers 91295501', 0.021707368316202874), ('cheerful movers', 0.021707368316202874)]",positive,"['moving', 'movers', 'fundraising', 'landed house', 'page', 'landed', 'house', 'yong shen best', 'movers', ' cheerful movers ']"
32,31,12,31_fromjbtosgwithlove_fromjbtosgwithlove malaysialockdown covid19malaysia_fromjbtosgwithlove malaysialockdown_malaysialockdown,"[('fromjbtosgwithlove', 0.08260279655760627), ('fromjbtosgwithlove malaysialockdown covid19malaysia', 0.08260279655760627), ('fromjbtosgwithlove malaysialockdown', 0.08260279655760627), ('malaysialockdown', 0.08260279655760627), ('malaysialockdown covid19malaysia', 0.08260279655760627), ('covid19malaysia', 0.08138191453760545), ('safe healthy', 0.056725324500368775), ('healthy', 0.054513903573531336), ('hubbs', 0.052986567281983234), ('miss', 0.04988039907763238)]",positive,"['fromjbtosgwithlove', 'fromjbtosgwithlove malaysialockdown covidmalaysia', 'fromjbtosgwithlove malaysialockdown', 'malaysialockdown', 'malaysialockdown covidmalaysia', 'covidmalaysia', 'safe healthy', 'healthy', 'hubbs', 'miss ']"
33,32,12,32_nursing_nursing nusresearch_nusresearch_nurse,"[('nursing', 0.0760718067109114), ('nursing nusresearch', 0.05903588039646528), ('nusresearch', 0.05903588039646528), ('nurse', 0.05587493114936558), ('nurses', 0.041291829773976094), ('among', 0.038361980750617544), ('recent', 0.03750016513386994), ('study', 0.03750016513386994), ('access', 0.03437003186782366), ('use', 0.02899911026145465)]",positive,"['nursing', 'nursing nusresearch', 'nusresearch', 'nurse', 'nurses', 'among', 'recent', 'study', 'access', 'use ']"
34,33,12,33_free_local_mimpimika_gift free,"[('free', 0.10501052223887884), ('local', 0.07898305462253663), ('mimpimika', 0.062130633722003566), ('gift free', 0.062130633722003566), ('skincare buat', 0.062130633722003566), ('alluskin free', 0.062130633722003566), ('postage', 0.062130633722003566), ('buat', 0.062130633722003566), ('alluskin free gift', 0.062130633722003566), ('buat merdeka sale', 0.062130633722003566)]",positive,"['free', 'local', 'mimpimika', 'gift free', 'skincare buat', 'alluskin free', 'postage', 'buat', 'alluskin free gift', 'buat merdeka sale ']"
35,34,11,34_dengue_mosquito_mosquitorepellent repellent_mosquitorepellent repellent dengue,"[('dengue', 0.11056066616171918), ('mosquito', 0.1029762377286267), ('mosquitorepellent repellent', 0.06236610954703513), ('mosquitorepellent repellent dengue', 0.06236610954703513), ('mosquitorepellent', 0.06236610954703513), ('21stcenturysg mosquito', 0.06236610954703513), ('21stcenturysg mosquito mosquitorepellent', 0.06236610954703513), ('store 21stcenturysg mosquito', 0.06236610954703513), ('mosquito mosquitorepellent', 0.06236610954703513), ('mosquito mosquitorepellent repellent', 0.06236610954703513)]",positive,"['dengue', 'mosquito', 'mosquitorepellent repellent', 'mosquitorepellent repellent dengue', 'mosquitorepellent', 'stcenturysg mosquito', 'stcenturysg mosquito mosquitorepellent', 'store stcenturysg mosquito', 'mosquito mosquitorepellent', 'mosquito mosquitorepellent repellent ']"
36,35,11,35_living_relief fund_singaporeans_fund,"[('living', 0.04182908903322735), ('relief fund', 0.03583438579182696), ('singaporeans', 0.034800410632711436), ('fund', 0.0343142767365278), ('relief', 0.032172993020295894), ('affected', 0.02947827135772728), ('covid19', 0.028659990322038975), ('pandemic', 0.028634515944770265), ('retailer', 0.025318456494515685), ('fund singaporeans', 0.025318456494515685)]",positive,"['living', 'relief fund', 'singaporeans', 'fund', 'relief', 'affected', 'covid', 'pandemic', 'retailer', 'fund singaporeans ']"
