Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
68,67,15,67_hindustan antibiotics_hindustan_antibiotics_representative,"[('hindustan antibiotics', 0.06982574316388897), ('hindustan', 0.06900268473649834), ('antibiotics', 0.06900268473649834), ('representative', 0.06565929258826028), ('medical representative hindustan', 0.06565929258826028), ('medical representative', 0.06565929258826028), ('representative hindustan antibiotics', 0.06565929258826028), ('representative hindustan', 0.06565929258826028), ('covid items', 0.06142738718517547), ('items', 0.05352717398608556)]",positive,"['hindustan antibiotics', 'hindustan', 'antibiotics', 'representative', 'medical representative hindustan', 'medical representative', 'representative hindustan antibiotics', 'representative hindustan', 'covid items', 'items ']"
69,68,15,68_ive_buttom_amp mother tested_usthanks doctor amp,"[('ive', 0.0754312478936707), ('buttom', 0.046206321678100945), ('amp mother tested', 0.046206321678100945), ('usthanks doctor amp', 0.046206321678100945), ('usthanks doctor', 0.046206321678100945), ('ive 10', 0.046206321678100945), ('father amp', 0.046206321678100945), ('immense hospitality', 0.046206321678100945), ('immense hospitality amp', 0.046206321678100945), ('father amp mother', 0.046206321678100945)]",positive,"['ive', 'buttom', 'amp mother tested', 'usthanks doctor amp', 'usthanks doctor', 'ive', ' father amp', 'immense hospitality', 'immense hospitality amp', 'father amp mother ']"
70,69,15,69_morning sir productive_sir productive_sir productive new_new week happiness,"[('morning sir productive', 0.08791742725717878), ('sir productive', 0.08791742725717878), ('sir productive new', 0.08632115316118824), ('new week happiness', 0.05886483957951821), ('productive new', 0.05886483957951821), ('productive new week', 0.05886483957951821), ('new week', 0.05863586828607631), ('productive', 0.057127857186141474), ('week happiness life', 0.057127857186141474), ('week happiness', 0.057127857186141474)]",positive,"['morning sir productive', 'sir productive', 'sir productive new', 'new week happiness', 'productive new', 'productive new week', 'new week', 'productive', 'week happiness life', 'week happiness ']"
71,70,14,70_earth_greenhouse_climate change_climate,"[('earth', 0.06209188504871318), ('greenhouse', 0.04514232280035299), ('climate change', 0.03761860233362749), ('climate', 0.03474703883107243), ('emissions', 0.03191941733110907), ('change', 0.03176749476879569), ('environmental', 0.02628575273544083), ('nature', 0.025157464997393575), ('airpollution', 0.02491075519195065), ('protect', 0.023189878830362123)]",positive,"['earth', 'greenhouse', 'climate change', 'climate', 'emissions', 'change', 'environmental', 'nature', 'airpollution', 'protect ']"
72,71,14,71_diditohashbei_forces trying vandalize_fight evil_mass leader didi,"[('diditohashbei', 0.12013860288943906), ('forces trying vandalize', 0.11346683264131957), ('fight evil', 0.11346683264131957), ('mass leader didi', 0.11346683264131957), ('mass leader', 0.11346683264131957), ('evil forces', 0.11346683264131957), ('health power fight', 0.11346683264131957), ('power fight evil', 0.11346683264131957), ('celebrate birthday mass', 0.11346683264131957), ('leader didi wish', 0.11346683264131957)]",positive,"['diditohashbei', 'forces trying vandalize', 'fight evil', 'mass leader didi', 'mass leader', 'evil forces', 'health power fight', 'power fight evil', 'celebrate birthday mass', 'leader didi wish ']"
73,72,14,72_bjym_bjymdoctorhelpline_relief_bjym nagaland,"[('bjym', 0.06394131940093889), ('bjymdoctorhelpline', 0.05683672835639012), ('relief', 0.0419757380530579), ('bjym nagaland', 0.03362330081853482), ('medical advice', 0.03256548628984185), ('bjymcares', 0.027362528771971886), ('seeking medical advice', 0.026240510807179332), ('significant achievements', 0.026240510807179332), ('indias health', 0.026240510807179332), ('comes relief covid19', 0.026240510807179332)]",positive,"['bjym', 'bjymdoctorhelpline', 'relief', 'bjym nagaland', 'medical advice', 'bjymcares', 'seeking medical advice', 'significant achievements', 'indias health', 'comes relief covid ']"
74,73,14,73_yesss thankful doctors_leader stay_coronavirus salute real_superstar great,"[('yesss thankful doctors', 0.04477795037918618), ('leader stay', 0.04477795037918618), ('coronavirus salute real', 0.04477795037918618), ('superstar great', 0.04477795037918618), ('superstar great initiative', 0.04477795037918618), ('real leader stay', 0.04477795037918618), ('staffs whoever', 0.04477795037918618), ('support us fight', 0.04477795037918618), ('medical staffs whoever', 0.04477795037918618), ('yesss thankful', 0.04477795037918618)]",positive,"['yesss thankful doctors', 'leader stay', 'coronavirus salute real', 'superstar great', 'superstar great initiative', 'real leader stay', 'staffs whoever', 'support us fight', 'medical staffs whoever', 'yesss thankful ']"
75,74,14,74_cheerfulness_health eat_live moderately cultivate_lightly breathe,"[('cheerfulness', 0.08199693379054647), ('health eat', 0.07622946183561254), ('live moderately cultivate', 0.07622946183561254), ('lightly breathe', 0.07622946183561254), ('cheerfulness maintain', 0.07622946183561254), ('cheerfulness maintain interest', 0.07622946183561254), ('cultivate', 0.07622946183561254), ('eat lightly', 0.07622946183561254), ('cultivate cheerfulness', 0.07622946183561254), ('lightly breathe deeply', 0.07622946183561254)]",positive,"['cheerfulness', 'health eat', 'live moderately cultivate', 'lightly breathe', 'cheerfulness maintain', 'cheerfulness maintain interest', 'cultivate', 'eat lightly', 'cultivate cheerfulness', 'lightly breathe deeply ']"
76,75,14,75_health insurance_step_softwaredevelopment_insurance,"[('health insurance', 0.04340405042276694), ('step', 0.039556366111788456), ('softwaredevelopment', 0.03920393165978541), ('insurance', 0.037241496462655115), ('khushi', 0.030595782310445612), ('ek khushi', 0.030595782310445612), ('joy ek khushi', 0.030595782310445612), ('joy ek', 0.030595782310445612), ('ek', 0.025211505368794577), ('right', 0.023683560084547813)]",positive,"['health insurance', 'step', 'softwaredevelopment', 'insurance', 'khushi', 'ek khushi', 'joy ek khushi', 'joy ek', 'ek', 'right ']"
77,76,14,76_nice peaceful day_peaceful day stay_nice peaceful_peaceful day,"[('nice peaceful day', 0.15645957585601367), ('peaceful day stay', 0.15645957585601367), ('nice peaceful', 0.15645957585601367), ('peaceful day', 0.15645957585601367), ('day stay safe', 0.15152984730988223), ('day stay', 0.147364434262533), ('peaceful', 0.14057973341228222), ('stay safe healthy', 0.13136951996721272), ('safe healthy always', 0.12767610999244322), ('healthy always', 0.12439885306191183)]",positive,"['nice peaceful day', 'peaceful day stay', 'nice peaceful', 'peaceful day', 'day stay safe', 'day stay', 'peaceful', 'stay safe healthy', 'safe healthy always', 'healthy always ']"
