Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
99,98,13,98_2022_2022 happening_2022 happening singapore_happening singapore,"[('2022', 0.10749039320335287), ('2022 happening', 0.0589001390887176), ('2022 happening singapore', 0.0589001390887176), ('happening singapore', 0.054369754762515474), ('products', 0.054046051585736686), ('jun 2022 health', 0.053795151709823984), ('2022 health products', 0.053795151709823984), ('2022 health', 0.053795151709823984), ('published', 0.053002396735164235), ('published 01 jun', 0.05259544875913329)]",negative,"['', ' happening', ' happening singapore', 'happening singapore', 'products', 'jun', 'health', ' health products', ' health', 'published', 'published', 'jun ']"
100,99,13,99_tracing_contact tracing_contact_covid19 contact tracing,"[('tracing', 0.08081315039429485), ('contact tracing', 0.0691877818529053), ('contact', 0.05913483817008681), ('covid19 contact tracing', 0.04344005689155708), ('covid19 contact', 0.04344005689155708), ('lost trust', 0.03626117505698939), ('tracetogether', 0.030429127707402644), ('petition via', 0.025699899579037074), ('sign petition via', 0.025699899579037074), ('trust', 0.025699899579037074)]",negative,"['tracing', 'contact tracing', 'contact', 'covid contact tracing', 'covid contact', 'lost trust', 'tracetogether', 'petition via', 'sign petition via', 'trust ']"
101,100,13,100_airport_changi airport_changi airport ttsh_airport ttsh,"[('airport', 0.0825545760592301), ('changi airport', 0.06159704009111464), ('changi airport ttsh', 0.06064403981890642), ('airport ttsh', 0.06064403981890642), ('changi', 0.0580937692441824), ('ttsh', 0.0578029189333049), ('nurse', 0.049972718873632874), ('infections singapore', 0.0482944417884141), ('nurse via', 0.043100882740481156), ('hospital nurse', 0.043100882740481156)]",negative,"['airport', 'changi airport', 'changi airport ttsh', 'airport ttsh', 'changi', 'ttsh', 'nurse', 'infections singapore', 'nurse via', 'hospital nurse ']"
102,101,13,101_getting paid_job_become_salary,"[('getting paid', 0.02916689534147404), ('job', 0.02606346583473352), ('become', 0.025146302972838954), ('salary', 0.024894064191756767), ('paid sit home', 0.024875366610220554), ('paper yeah', 0.024875366610220554), ('salary job', 0.024875366610220554), ('lie hate work', 0.024875366610220554), ('covid19 malaysiaboleh', 0.024875366610220554), ('control amp everyone', 0.024875366610220554)]",negative,"['getting paid', 'job', 'become', 'salary', 'paid sit home', 'paper yeah', 'salary job', 'lie hate work', 'covid malaysiaboleh', 'control amp everyone ']"
103,102,13,102_kerja_mc_masuk_tak,"[('kerja', 0.03522483331409559), ('mc', 0.03293653720293975), ('masuk', 0.02918505298040304), ('tak', 0.022253606860831453), ('hr', 0.0219576914686265), ('taking much mc', 0.01999149827188858), ('kerja awal', 0.01999149827188858), ('bagus mereka', 0.01999149827188858), ('benchmark employees taking', 0.01999149827188858), ('time masuk', 0.01999149827188858)]",negative,"['kerja', 'mc', 'masuk', 'tak', 'hr', 'taking much mc', 'kerja awal', 'bagus mereka', 'benchmark employees taking', 'time masuk ']"
104,103,13,103_safe_mindanao_singapore safe_denmark,"[('safe', 0.055276889521897854), ('mindanao', 0.03442980257936367), ('singapore safe', 0.03015788807974981), ('denmark', 0.024317175046138492), ('stay safe everyone', 0.019261535383810428), ('safe everyone', 0.017780008186226652), ('stay safe', 0.017519832470213815), ('go', 0.01698230197994257), ('near', 0.015584502757182594), ('protect', 0.013960862694665668)]",negative,"['safe', 'mindanao', 'singapore safe', 'denmark', 'stay safe everyone', 'safe everyone', 'stay safe', 'go', 'near', 'protect ']"
105,104,13,104_sglife_socialdistancing_covid19 covidsingapore coronavirus_socially distanced waiting,"[('sglife', 0.08237548974152432), ('socialdistancing', 0.060418158133073725), ('covid19 covidsingapore coronavirus', 0.052439237774723126), ('socially distanced waiting', 0.052439237774723126), ('clinic sglife', 0.052439237774723126), ('clinic sglife bedok', 0.052439237774723126), ('clock', 0.052439237774723126), ('clock covid19', 0.052439237774723126), ('clock covid19 covidsingapore', 0.052439237774723126), ('coronavirus singapore socialdistancing', 0.052439237774723126)]",negative,"['sglife', 'socialdistancing', 'covid covidsingapore coronavirus', 'socially distanced waiting', 'clinic sglife', 'clinic sglife bedok', 'clock', 'clock covid', 'clock covid covidsingapore', 'coronavirus singapore socialdistancing ']"
106,105,12,105_battery_battery health_original_100 original,"[('battery', 0.09779004502424658), ('battery health', 0.05954249697796757), ('original', 0.05265617808997893), ('100 original', 0.04492168766159658), ('iphone', 0.04158187188222076), ('pro', 0.030089244622845106), ('replacement', 0.029132909874846184), ('thanks using', 0.029132909874846184), ('blah', 0.029132909874846184), ('thanks using services', 0.029132909874846184)]",negative,"['battery', 'battery health', 'original', ' original', 'iphone', 'pro', 'replacement', 'thanks using', 'blah', 'thanks using services ']"
107,106,12,106_ariesarise_joggers ariesarise_joggers_0414,"[('ariesarise', 0.039937515199895385), ('joggers ariesarise', 0.039937515199895385), ('joggers', 0.03857495380849027), ('0414', 0.03746206741106758), ('mask looka', 0.03127110509501838), ('looka', 0.03127110509501838), ('sectsshop', 0.03127110509501838), ('sandals', 0.03127110509501838), ('eytys', 0.03127110509501838), ('applicable', 0.028931215356367702)]",negative,"['ariesarise', 'joggers ariesarise', 'joggers', '', 'mask looka', 'looka', 'sectsshop', 'sandals', 'eytys', 'applicable ']"
108,107,12,107_frontliners_frontliners exhausted_exhausted_staff,"[('frontliners', 0.05473522752826767), ('frontliners exhausted', 0.040875015556700436), ('exhausted', 0.03515292390047717), ('staff', 0.02384903351781134), ('hospitals', 0.02384903351781134), ('ensure', 0.023366650952897222), ('must frontliners', 0.022604697930213247), ('pandemic exausted frustrated', 0.022604697930213247), ('staff really dire', 0.022604697930213247), ('stay afloat', 0.022604697930213247)]",negative,"['frontliners', 'frontliners exhausted', 'exhausted', 'staff', 'hospitals', 'ensure', 'must frontliners', 'pandemic exausted frustrated', 'staff really dire', 'stay afloat ']"
109,108,12,108_gym_covid19 doesnt discriminate_distancing amp_humans vs,"[('gym', 0.022859793850662384), ('covid19 doesnt discriminate', 0.022424674048401337), ('distancing amp', 0.022424674048401337), ('humans vs', 0.022424674048401337), ('home possible', 0.022424674048401337), ('home possible else', 0.022424674048401337), ('doesnt discriminate please', 0.022424674048401337), ('frequently avoid touching', 0.022424674048401337), ('maintain social', 0.022424674048401337), ('maintain social distancing', 0.022424674048401337)]",negative,"['gym', 'covid doesnt discriminate', 'distancing amp', 'humans vs', 'home possible', 'home possible else', 'doesnt discriminate please', 'frequently avoid touching', 'maintain social', 'maintain social distancing ']"
110,109,12,109_ps4_siri_android_alone,"[('ps4', 0.055206570328735646), ('siri', 0.04344005689155708), ('android', 0.04234937475028697), ('alone', 0.03100692410510908), ('routinemakan', 0.030873681963039693), ('anybody wanna', 0.030873681963039693), ('routinemakan netflix', 0.030873681963039693), ('especially fifa gta', 0.030873681963039693), ('especially fifa', 0.030873681963039693), ('fifa gta', 0.030873681963039693)]",negative,"['ps', 'siri', 'android', 'alone', 'routinemakan', 'anybody wanna', 'routinemakan netflix', 'especially fifa gta', 'especially fifa', 'fifa gta ']"
111,110,12,110_swimming_water_kill_hot,"[('swimming', 0.05458110941079593), ('water', 0.054190764987338276), ('kill', 0.03515103258133399), ('hot', 0.03447611401224545), ('dr', 0.034186966862052075), ('amalina', 0.03214579484040856), ('drinking', 0.03187787766330902), ('health minister', 0.02673991620073627), ('water kill', 0.026625010133263592), ('kill ncov', 0.026625010133263592)]",negative,"['swimming', 'water', 'kill', 'hot', 'dr', 'amalina', 'drinking', 'health minister', 'water kill', 'kill ncov ']"
112,111,11,111_dose_moh_vaccine_3rd,"[('dose', 0.08505344184185178), ('moh', 0.06979046302085119), ('vaccine', 0.05470358804646), ('3rd', 0.052910500457160205), ('covid vaccine', 0.052543904789147416), ('official via', 0.043315314992921364), ('dose may', 0.043315314992921364), ('3rd dose', 0.043315314992921364), ('yahoo singapore news', 0.043315314992921364), ('vaccine jab moh', 0.043315314992921364)]",negative,"['dose', 'moh', 'vaccine', 'rd', 'covid vaccine', 'official via', 'dose may', 'rd dose', 'yahoo singapore news', 'vaccine jab moh ']"
113,112,11,112_na quarantinelockdown selfquarantineday8_teampixel quarantine_home ok_lockdownph,"[('na quarantinelockdown selfquarantineday8', 0.03126493934503521), ('teampixel quarantine', 0.03126493934503521), ('home ok', 0.03126493934503521), ('lockdownph', 0.03126493934503521), ('ok lang', 0.03126493934503521), ('im turning', 0.03126493934503521), ('no1airportintheworld changi', 0.03126493934503521), ('rate teampixel quarantine', 0.03126493934503521), ('selfquarantineday8', 0.03126493934503521), ('selfquarantineday8 thankgod', 0.03126493934503521)]",negative,"['na quarantinelockdown selfquarantineday', 'teampixel quarantine', 'home ok', 'lockdownph', 'ok lang', 'im turning', 'noairportintheworld changi', 'rate teampixel quarantine', 'selfquarantineday', 'selfquarantineday thankgod ']"
114,113,11,113_shirt_monster hunter_hunter_monster,"[('shirt', 0.09478056694844032), ('monster hunter', 0.07122148862452964), ('hunter', 0.07122148862452964), ('monster', 0.06651948847664764), ('mask', 0.055694720772675066), ('covid19 washyourhands', 0.050618478567309264), ('sgunited wecandoit socialdistancing', 0.050618478567309264), ('archerytagsingapore', 0.050618478567309264), ('stayhome saynottovirus', 0.050618478567309264), ('outdoors needing', 0.050618478567309264)]",negative,"['shirt', 'monster hunter', 'hunter', 'monster', 'mask', 'covid washyourhands', 'sgunited wecandoit socialdistancing', 'archerytagsingapore', 'stayhome saynottovirus', 'outdoors needing ']"
115,114,11,114_korea_lastly part_travelling government_gathering moment,"[('korea', 0.024751788259241576), ('lastly part', 0.01776679210013071), ('travelling government', 0.01776679210013071), ('gathering moment', 0.01776679210013071), ('part social responsibility', 0.01776679210013071), ('moment dik', 0.01776679210013071), ('still imposing', 0.01776679210013071), ('people travelling government', 0.01776679210013071), ('dik talk', 0.01776679210013071), ('dik talk banning', 0.01776679210013071)]",negative,"['korea', 'lastly part', 'travelling government', 'gathering moment', 'part social responsibility', 'moment dik', 'still imposing', 'people travelling government', 'dik talk', 'dik talk banning ']"
116,115,11,115_collapsing_total lockdown didnt_effectively interest free_healthcare farce total,"[('collapsing', 0.04443315576622169), ('total lockdown didnt', 0.02976899961010483), ('effectively interest free', 0.02976899961010483), ('healthcare farce total', 0.02976899961010483), ('emergency power effectively', 0.02976899961010483), ('use emergency', 0.02976899961010483), ('soaring', 0.02976899961010483), ('vaccination businesses', 0.02976899961010483), ('soaring numbers', 0.02976899961010483), ('mandatory vaccination', 0.02976899961010483)]",negative,"['collapsing', 'total lockdown didnt', 'effectively interest free', 'healthcare farce total', 'emergency power effectively', 'use emergency', 'soaring', 'vaccination businesses', 'soaring numbers', 'mandatory vaccination ']"
117,116,10,116_lol_bitcoin_malaysia covid19_like lol,"[('lol', 0.08154321217678583), ('bitcoin', 0.053906025193915894), ('malaysia covid19', 0.04513386693426766), ('like lol', 0.04369936481226927), ('covid19 already la', 0.04369936481226927), ('already la lol', 0.04369936481226927), ('822 lol malaysia', 0.04369936481226927), ('lol malaysia', 0.04369936481226927), ('lol mcdonald keat', 0.04369936481226927), ('blame covid19', 0.04369936481226927)]",negative,"['lol', 'bitcoin', 'malaysia covid', 'like lol', 'covid already la', 'already la lol', ' lol malaysia', 'lol malaysia', 'lol mcdonald keat', 'blame covid ']"
118,117,10,117_planet_pollution_decade_environment pollute,"[('planet', 0.03487511835283032), ('pollution', 0.034173691809986244), ('decade', 0.03354647307706827), ('environment pollute', 0.031205657037911085), ('lets togather', 0.031205657037911085), ('safety live', 0.031205657037911085), ('country cant unless', 0.031205657037911085), ('follow help', 0.031205657037911085), ('decade wont safe', 0.031205657037911085), ('country cant', 0.031205657037911085)]",negative,"['planet', 'pollution', 'decade', 'environment pollute', 'lets togather', 'safety live', 'country cant unless', 'follow help', 'decade wont safe', 'country cant ']"
