Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
21,20,21,20_stayhealthy stayhome_home days lockdown_days lockdown stayhome_stay home days,"[('stayhealthy stayhome', 0.059166365826315), ('home days lockdown', 0.05655216662542913), ('days lockdown stayhome', 0.05655216662542913), ('stay home days', 0.05655216662542913), ('home days', 0.05655216662542913), ('lockdown stayhome staysafe', 0.05655216662542913), ('stayhome', 0.056192458459831264), ('home', 0.055911649047194055), ('days lockdown', 0.05540125989081672), ('staysafe stayhealthy stayhome', 0.05540125989081672)]",negative,"['stayhealthy stayhome', 'home days lockdown', 'days lockdown stayhome', 'stay home days', 'home days', 'lockdown stayhome staysafe', 'stayhome', 'home', 'days lockdown', 'staysafe stayhealthy stayhome ']"
22,21,21,21_aibeelicious_nurse_registerednurse_nursing,"[('aibeelicious', 0.10701828770698206), ('nurse', 0.06963616179242993), ('registerednurse', 0.06348422684322556), ('nursing', 0.06175243052855278), ('kfshd', 0.05913355324380937), ('dose', 0.05635708798577226), ('nurseonduty', 0.05469386971856641), ('nurselife', 0.05015617019701159), ('nurse nursing', 0.0407398735796167), ('duty', 0.037032465658548244)]",negative,"['aibeelicious', 'nurse', 'registerednurse', 'nursing', 'kfshd', 'dose', 'nurseonduty', 'nurselife', 'nurse nursing', 'duty ']"
23,22,21,22_selfdefence_hospitals_hypocrisy_people skipping,"[('selfdefence', 0.023424454595399356), ('hospitals', 0.01968201971523684), ('hypocrisy', 0.01952037882949946), ('people skipping', 0.01665997280303684), ('centres', 0.01665997280303684), ('skipping', 0.01665997280303684), ('poor quarantine', 0.01665997280303684), ('politicizing', 0.01665997280303684), ('returning', 0.01561630306359957), ('nigeria', 0.014876391994310179)]",negative,"['selfdefence', 'hospitals', 'hypocrisy', 'people skipping', 'centres', 'skipping', 'poor quarantine', 'politicizing', 'returning', 'nigeria ']"
24,23,20,23_life_stress_appreciate_dont,"[('life', 0.03623666930321326), ('stress', 0.03333064894294677), ('appreciate', 0.031667568275293934), ('dont', 0.02210294678449621), ('im', 0.01954461276934566), ('ill', 0.0179878030066797), ('relationship', 0.017944179039937596), ('health', 0.017755087692864928), ('youre', 0.014475128376556453), ('appreciation', 0.013356403818217559)]",negative,"['life', 'stress', 'appreciate', 'dont', 'im', 'ill', 'relationship', 'health', 'youre', 'appreciation ']"
25,24,19,24_obesity_single_health_physical,"[('obesity', 0.027275772580678977), ('single', 0.023976370649259355), ('health', 0.021040332609008335), ('physical', 0.01983770420474224), ('overweight', 0.019399112475608212), ('minutes day', 0.019399112475608212), ('minutes', 0.018836556505456712), ('exercise', 0.016369484845542643), ('unhealthy', 0.015196385617048861), ('sugar', 0.015196385617048861)]",negative,"['obesity', 'single', 'health', 'physical', 'overweight', 'minutes day', 'minutes', 'exercise', 'unhealthy', 'sugar ']"
26,25,19,25_cases_reached_saudiarabia ministry_saudiarabia ministry health,"[('cases', 0.06965593462953294), ('reached', 0.06361499769596488), ('saudiarabia ministry', 0.04135575108888174), ('saudiarabia ministry health', 0.04135575108888174), ('cases novel', 0.04135575108888174), ('health reported today', 0.04135575108888174), ('cases novel coronavirus', 0.04135575108888174), ('novel coronavirus', 0.04135575108888174), ('new cases novel', 0.04135575108888174), ('novel', 0.04121319008825766)]",negative,"['cases', 'reached', 'saudiarabia ministry', 'saudiarabia ministry health', 'cases novel', 'health reported today', 'cases novel coronavirus', 'novel coronavirus', 'new cases novel', 'novel ']"
27,26,19,26_stayathome staysafe_covid19_medical healthcare_faq,"[('stayathome staysafe', 0.055143346196405534), ('covid19', 0.05310627762461002), ('medical healthcare', 0.04890615863723662), ('faq', 0.04890615863723662), ('healthcare', 0.048111173263573365), ('pandemic', 0.04738070176727449), ('covid19 covid19', 0.0452393832504199), ('question', 0.044250958139803065), ('stayathome', 0.04291481187187755), ('covid19 pandemic', 0.037944498418841406)]",negative,"['stayathome staysafe', 'covid', 'medical healthcare', 'faq', 'healthcare', 'pandemic', 'covid covid', 'question', 'stayathome', 'covid pandemic ']"
28,27,19,27_heroes_pictures_thankyou_think heroes anyone,"[('heroes', 0.07454737014819102), ('pictures', 0.038938353204915115), ('thankyou', 0.03141888329795199), ('think heroes anyone', 0.0312931344336472), ('workers etc info', 0.0312931344336472), ('police officers', 0.0312931344336472), ('names', 0.0312931344336472), ('people think heroes', 0.0312931344336472), ('coronavirus stayhome staysafe', 0.0312931344336472), ('etc info', 0.0312931344336472)]",negative,"['heroes', 'pictures', 'thankyou', 'think heroes anyone', 'workers etc info', 'police officers', 'names', 'people think heroes', 'coronavirus stayhome staysafe', 'etc info ']"
29,28,19,28_essay_article essay_written_pertaining,"[('essay', 0.04921483640598679), ('article essay', 0.04921483640598679), ('written', 0.04780776344550755), ('pertaining', 0.04717837596118284), ('article', 0.04658985268412909), ('short writeup', 0.04455694322755522), ('short writeup discussing', 0.04455694322755522), ('writeup discussing', 0.04455694322755522), ('short', 0.04328541832264851), ('writeup', 0.042527572346643706)]",negative,"['essay', 'article essay', 'written', 'pertaining', 'article', 'short writeup', 'short writeup discussing', 'writeup discussing', 'short', 'writeup ']"
30,29,18,29_lockdown_dubai_world_quarantine,"[('lockdown', 0.04700299311800502), ('dubai', 0.03879149851254475), ('world', 0.02994532148325867), ('quarantine', 0.02739558726371085), ('quarantine lockdown2020 lockdown', 0.021916554552595537), ('legend beard', 0.021916554552595537), ('legend', 0.021916554552595537), ('lockdown roman', 0.021916554552595537), ('place soon', 0.021916554552595537), ('mrseyo akaoni', 0.021916554552595537)]",negative,"['lockdown', 'dubai', 'world', 'quarantine', 'quarantine lockdown lockdown', 'legend beard', 'legend', 'lockdown roman', 'place soon', 'mrseyo akaoni ']"
31,30,17,30_nursing_mrs_rn_register,"[('nursing', 0.047437094360570094), ('mrs', 0.03669831219945899), ('rn', 0.034248051568868516), ('register', 0.029434586738203143), ('11nhpsucg', 0.02610062405809105), ('mack', 0.02610062405809105), ('san', 0.02610062405809105), ('newnormal2020 nurses', 0.02610062405809105), ('san francisco usa', 0.02610062405809105), ('rn covid19 coronavirus', 0.02610062405809105)]",negative,"['nursing', 'mrs', 'rn', 'register', 'nhpsucg', 'mack', 'san', 'newnormal nurses', 'san francisco usa', 'rn covid coronavirus ']"
32,31,17,31_vote_lot_nurses_clapping,"[('vote', 0.046896918664990024), ('lot', 0.04271008265252173), ('nurses', 0.0330416694648012), ('clapping', 0.03220649471232656), ('clap', 0.031152248363836003), ('dont even live', 0.03001117051975626), ('vote initiative increase', 0.03001117051975626), ('fed lot', 0.03001117051975626), ('fed lot makes', 0.03001117051975626), ('pay im fed', 0.03001117051975626)]",negative,"['vote', 'lot', 'nurses', 'clapping', 'clap', 'dont even live', 'vote initiative increase', 'fed lot', 'fed lot makes', 'pay im fed ']"
33,32,16,32_qatar_ppl_doha_covid19 qatar,"[('qatar', 0.06222440979647081), ('ppl', 0.02819830203225283), ('doha', 0.0271539970403337), ('covid19 qatar', 0.021906477967434074), ('people', 0.02172252401767968), ('let', 0.015933802688634577), ('neweraofteaching', 0.015481101419983852), ('national health authorities', 0.015481101419983852), ('neighborhood', 0.015481101419983852), ('let many people', 0.015481101419983852)]",negative,"['qatar', 'ppl', 'doha', 'covid qatar', 'people', 'let', 'neweraofteaching', 'national health authorities', 'neighborhood', 'let many people ']"
34,33,15,33_smoking_quit_quit smoking_tobacco,"[('smoking', 0.10224190058540518), ('quit', 0.08332662235736692), ('quit smoking', 0.07450579400350778), ('tobacco', 0.06418933321137307), ('lungs', 0.039242559089328506), ('health', 0.025608299557016725), ('encourages', 0.023427761159616995), ('smoking stayhome staysafe', 0.023427761159616995), ('find reasons', 0.023427761159616995), ('smoking stayhome', 0.023427761159616995)]",negative,"['smoking', 'quit', 'quit smoking', 'tobacco', 'lungs', 'health', 'encourages', 'smoking stayhome staysafe', 'find reasons', 'smoking stayhome ']"
35,34,15,34_sleep_shift_nights_nurse,"[('sleep', 0.046604692348425486), ('shift', 0.033061410011789784), ('nights', 0.033061410011789784), ('nurse', 0.032965017767284756), ('im', 0.026278470950380717), ('giving', 0.024672102708418922), ('gave two', 0.024126627280588366), ('sick nurse bc', 0.024126627280588366), ('morning shift yes', 0.024126627280588366), ('morning shift', 0.024126627280588366)]",negative,"['sleep', 'shift', 'nights', 'nurse', 'im', 'giving', 'gave two', 'sick nurse bc', 'morning shift yes', 'morning shift ']"
36,35,15,35_quarantine_passengers_australia_japan,"[('quarantine', 0.05408989992521666), ('passengers', 0.05282167003214387), ('australia', 0.04686296046477079), ('japan', 0.039168074368366584), ('singapore', 0.0382959430798184), ('airport', 0.036087319156273195), ('passenger', 0.03469868382635363), ('hong kong', 0.031997652200809), ('hong', 0.031997652200809), ('kong', 0.03118250666490394)]",negative,"['quarantine', 'passengers', 'australia', 'japan', 'singapore', 'airport', 'passenger', 'hong kong', 'hong', 'kong ']"
37,36,15,36_follow_staysafe follow_4wdtraining_stayhome staysafe follow,"[('follow', 0.08444253497308114), ('staysafe follow', 0.07056050147759965), ('4wdtraining', 0.07056050147759965), ('stayhome staysafe follow', 0.07056050147759965), ('covid19 stayhome staysafe', 0.06561978187464905), ('f1', 0.04768464879860157), ('staysafe follow follow', 0.04768464879860157), ('4wdtraining covid19 stayhome', 0.04768464879860157), ('4wdtraining covid19', 0.04768464879860157), ('follow follow', 0.04768464879860157)]",negative,"['follow', 'staysafe follow', 'wdtraining', 'stayhome staysafe follow', 'covid stayhome staysafe', 'f', 'staysafe follow follow', 'wdtraining covid stayhome', 'wdtraining covid', 'follow follow ']"
38,37,15,37_shaikpet_aimim_corporator_shaikpet corporator,"[('shaikpet', 0.12449321748168637), ('aimim', 0.07599442397692138), ('corporator', 0.07156451791860764), ('shaikpet corporator', 0.07156451791860764), ('aimim shaikpet corporator', 0.07156451791860764), ('aimim shaikpet', 0.07156451791860764), ('distributed', 0.06795287759343509), ('division due covid19', 0.067055214603157), ('items sanitation workers', 0.067055214603157), ('groceries items sanitation', 0.067055214603157)]",negative,"['shaikpet', 'aimim', 'corporator', 'shaikpet corporator', 'aimim shaikpet corporator', 'aimim shaikpet', 'distributed', 'division due covid', 'items sanitation workers', 'groceries items sanitation ']"
39,38,14,38_morocco_tunisia_africa_vaccines,"[('morocco', 0.07068650144012274), ('tunisia', 0.06352758750816304), ('africa', 0.05372212593361158), ('vaccines', 0.04653648515528129), ('africa northafrica', 0.04161664270041741), ('morocco maroc africa', 0.04161664270041741), ('morocco maroc', 0.04161664270041741), ('maroc africa northafrica', 0.04161664270041741), ('northafrica', 0.04161664270041741), ('maroc africa', 0.04161664270041741)]",negative,"['morocco', 'tunisia', 'africa', 'vaccines', 'africa northafrica', 'morocco maroc africa', 'morocco maroc', 'maroc africa northafrica', 'northafrica', 'maroc africa ']"
40,39,13,39_covid19 covid19_h1n1 coronavirus covid19_removed lockdown_masks socialdistanacing medical,"[('covid19 covid19', 0.07444241796057903), ('h1n1 coronavirus covid19', 0.05138088533548673), ('removed lockdown', 0.05138088533548673), ('masks socialdistanacing medical', 0.05138088533548673), ('lockdown measures early', 0.05138088533548673), ('covid19 covid19 covid19', 0.05138088533548673), ('covid19 covid19 spanishflu', 0.05138088533548673), ('covid19 spanishflu', 0.05138088533548673), ('covid19 spanishflu masks', 0.05138088533548673), ('time removed lockdown', 0.05138088533548673)]",negative,"['covid covid', 'hn coronavirus covid', 'removed lockdown', 'masks socialdistanacing medical', 'lockdown measures early', 'covid covid covid', 'covid covid spanishflu', 'covid spanishflu', 'covid spanishflu masks', 'time removed lockdown ']"
41,40,12,40_air_air travel_travel_measures,"[('air', 0.12903387186146162), ('air travel', 0.10718485402581773), ('travel', 0.09506014255207694), ('measures', 0.05414770958088695), ('health protection measures', 0.04857531669510005), ('health protection', 0.04857531669510005), ('protection measures', 0.04857531669510005), ('protection', 0.0476729947518278), ('realities air travel', 0.04407504103758374), ('bridges', 0.04407504103758374)]",negative,"['air', 'air travel', 'travel', 'measures', 'health protection measures', 'health protection', 'protection measures', 'protection', 'realities air travel', 'bridges ']"
42,41,12,41_stayathome_workfromhome staysafe fightcovid19_home game stayhome_staysafe fightcovid19,"[('stayathome', 0.04343185779804475), ('workfromhome staysafe fightcovid19', 0.0417480057754825), ('home game stayhome', 0.0417480057754825), ('staysafe fightcovid19', 0.0417480057754825), ('quarantine workfromhome', 0.0417480057754825), ('stay home game', 0.0417480057754825), ('stayathome quarantine', 0.0417480057754825), ('stayathome quarantine workfromhome', 0.0417480057754825), ('stayhome pacman', 0.0417480057754825), ('stayhome pacman fanart', 0.0417480057754825)]",negative,"['stayathome', 'workfromhome staysafe fightcovid', 'home game stayhome', 'staysafe fightcovid', 'quarantine workfromhome', 'stay home game', 'stayathome quarantine', 'stayathome quarantine workfromhome', 'stayhome pacman', 'stayhome pacman fanart ']"
43,42,12,42_wash_hands_wash hands_stay,"[('wash', 0.06602331416026944), ('hands', 0.05265142367393683), ('wash hands', 0.04004776132877469), ('stay', 0.038142263983946725), ('water', 0.028841473299289416), ('stay safe', 0.02864753329838387), ('minimum 20', 0.026774584182419424), ('dont touch face', 0.026774584182419424), ('safe home take', 0.026774584182419424), ('hands minimum', 0.026774584182419424)]",negative,"['wash', 'hands', 'wash hands', 'stay', 'water', 'stay safe', 'minimum', ' dont touch face', 'safe home take', 'hands minimum ']"
44,43,11,43_panic_dont panic_moment_end day,"[('panic', 0.04091007798435299), ('dont panic', 0.03665194016668105), ('moment', 0.034355866739919055), ('end day', 0.028711468995615722), ('anxiety people world', 0.028711468995615722), ('people world', 0.028711468995615722), ('end day take', 0.028711468995615722), ('physical mental', 0.028711468995615722), ('pandemic causing', 0.028711468995615722), ('responsibility physical', 0.028711468995615722)]",negative,"['panic', 'dont panic', 'moment', 'end day', 'anxiety people world', 'people world', 'end day take', 'physical mental', 'pandemic causing', 'responsibility physical ']"
45,44,11,44_isolation_fitness_quarantine_fightcorona health stayhome,"[('isolation', 0.07708289887067196), ('fitness', 0.06713166317009872), ('quarantine', 0.046120034341620784), ('fightcorona health stayhome', 0.04509531905324632), ('get sunalmost 15', 0.04509531905324632), ('sunalmost 15 days', 0.04509531905324632), ('isolation alreadytrying', 0.04509531905324632), ('instagram quarantine quarantinelife', 0.04509531905324632), ('instagram quarantine', 0.04509531905324632), ('healthsun fitness isolation', 0.04509531905324632)]",negative,"['isolation', 'fitness', 'quarantine', 'fightcorona health stayhome', 'get sunalmost', ' sunalmost', 'days', 'isolation alreadytrying', 'instagram quarantine quarantinelife', 'instagram quarantine', 'healthsun fitness isolation ']"
